idx,symbol,datetime,date,setup_type,direction,score,rank_score,reasons,rsi,trend_strength,vol_z,body_pct,hour,dow,sweep_count_20,bsl_dist_atr,ssl_dist_atr,is_bsl_swept,is_ssl_swept,ob_remaining
266,UNKNOWN,2025-06-04 06:15:00,2025-06-04,LIQUIDITY_SWEEP,Long,77.1989,77.1989,sweep_low;reclaim,38.7261,-0.7481,-0.63,0.0942,6,2,2,4.1299,0.3234,False,False,0.0726
267,UNKNOWN,2025-06-04 06:30:00,2025-06-04,LIQUIDITY_SWEEP,Long,81.5768,81.5768,sweep_low;reclaim,31.6358,-0.7999,-0.5791,0.4145,6,2,0,3.8017,1.032,False,False,0.2135
273,UNKNOWN,2025-06-04 08:00:00,2025-06-04,TREND_PULLBACK,Short,62.1227,62.1227,ema20_pullback;trend_stack,43.8591,-0.959,-0.3416,0.7035,8,2,2,3.278,1.175,False,False,0.2639
277,UNKNOWN,2025-06-04 09:00:00,2025-06-04,TREND_PULLBACK,Short,65.1254,65.1254,ema20_pullback;trend_stack,50.755,-0.6889,-0.4165,0.4291,9,2,1,1.8943,1.068,False,False,0.3605
279,UNKNOWN,2025-06-04 09:30:00,2025-06-04,WEAK_BOS,Long,42.7082,42.7082,break_high,70.4292,-0.4806,-0.1923,0.8181,9,2,1,-0.4514,3.1641,False,False,0.0
280,UNKNOWN,2025-06-04 09:45:00,2025-06-04,WEAK_BOS,Long,48.6316,48.6316,break_high,75.7198,-0.27,1.2426,0.6541,9,2,1,-1.128,4.0272,True,False,0.0
281,UNKNOWN,2025-06-04 10:00:00,2025-06-04,WEAK_BOS,Long,42.1127,42.1127,break_high,76.8242,-0.0722,0.5412,0.4818,10,2,1,-0.2168,4.6707,False,False,0.0
284,UNKNOWN,2025-06-04 10:45:00,2025-06-04,FVG_TOUCH,Short,58.3185,58.3185,bearish_fvg_touch,66.2817,0.1291,-0.6741,0.5022,10,2,0,1.9744,2.807,False,False,0.5871
287,UNKNOWN,2025-06-04 11:30:00,2025-06-04,WEAK_BOS,Short,53.1244,53.1244,break_low,45.3084,-0.0251,1.6949,0.7048,11,2,0,4.1643,-0.097,False,False,0.0
288,UNKNOWN,2025-06-04 11:45:00,2025-06-04,WEAK_BOS,Short,53.8583,53.8583,break_low,36.5956,-0.158,1.1129,0.6266,11,2,0,4.9818,-0.3648,False,False,0.0
289,UNKNOWN,2025-06-04 12:00:00,2025-06-04,LIQUIDITY_SWEEP,Long,82.5769,82.5769,sweep_low;reclaim,40.8287,-0.2432,1.048,0.3107,12,2,0,4.4534,0.3437,False,False,0.0717
290,UNKNOWN,2025-06-04 12:15:00,2025-06-04,WEAK_BOS,Short,51.1547,51.1547,break_low,36.5599,-0.3553,0.5371,0.812,12,2,3,5.1248,-0.0582,False,False,0.0
291,UNKNOWN,2025-06-04 12:30:00,2025-06-04,LIQUIDITY_SWEEP,Long,83.2641,83.2641,sweep_low;reclaim,38.0128,-0.4468,1.2795,0.0218,12,2,2,4.9202,0.2367,False,False,0.0459
296,UNKNOWN,2025-06-04 13:45:00,2025-06-04,WEAK_BOS,Short,53.0031,53.0031,break_low,17.2851,-0.7377,1.7375,0.4978,13,2,1,5.3622,-0.0661,False,False,0.0
297,UNKNOWN,2025-06-04 14:00:00,2025-06-04,WEAK_BOS,Short,59.7581,59.7581,break_low,13.6258,-0.7585,4.816,0.4277,14,2,2,5.5841,-0.6263,False,True,0.0
306,UNKNOWN,2025-06-04 16:15:00,2025-06-04,TREND_PULLBACK,Short,65.8673,65.8673,ema20_pullback;trend_stack,52.412,-0.4163,0.4464,0.4705,16,2,0,1.7381,3.154,False,False,0.6447
310,UNKNOWN,2025-06-04 17:15:00,2025-06-04,ORDERBLOCK_REACTION,Short,58.2179,58.2179,impulse_pullback_zone,61.28,-0.277,-0.5474,0.8843,17,2,0,1.2604,3.868,False,False,0.7542
314,UNKNOWN,2025-06-04 18:15:00,2025-06-04,TREND_PULLBACK,Short,62.4638,62.4638,ema20_pullback;trend_stack,54.5792,-0.3515,-0.7896,0.2198,18,2,0,1.749,4.3919,False,False,0.7152
315,UNKNOWN,2025-06-04 18:30:00,2025-06-04,TREND_PULLBACK,Short,61.0071,61.0071,ema20_pullback;trend_stack,51.3101,-0.3664,-0.8296,0.3168,18,2,0,2.0041,4.3949,False,False,0.6868
320,UNKNOWN,2025-06-04 19:45:00,2025-06-04,TREND_PULLBACK,Short,60.4168,60.4168,ema20_pullback;trend_stack,42.7091,-0.582,-0.4969,0.8946,19,2,4,3.317,1.4242,False,False,0.3004
321,UNKNOWN,2025-06-04 20:00:00,2025-06-04,WEAK_BOS,Short,53.7659,53.7659,break_low,32.7763,-0.6594,-0.041,0.753,20,2,3,4.2048,-0.6276,False,True,0.0
327,UNKNOWN,2025-06-04 21:30:00,2025-06-04,TREND_PULLBACK,Short,64.0875,64.0875,ema20_pullback;trend_stack,41.9101,-0.828,-0.1211,0.5935,21,2,0,2.8905,2.281,False,False,0.4411
329,UNKNOWN,2025-06-04 22:00:00,2025-06-04,FVG_TOUCH,Long,61.5549,61.5549,bullish_fvg_touch,43.2713,-0.7367,-0.621,0.0179,22,2,0,2.6152,2.3933,False,False,0.4778
330,UNKNOWN,2025-06-04 22:15:00,2025-06-04,TREND_PULLBACK,Short,64.5711,64.5711,ema20_pullback;trend_stack,44.5357,-0.7282,-0.7023,0.5,22,2,0,2.8056,1.8,False,False,0.3908
331,UNKNOWN,2025-06-04 22:30:00,2025-06-04,TREND_PULLBACK,Short,60.6553,60.6553,ema20_pullback;trend_stack,48.8501,-0.7144,-0.7427,0.4613,22,2,0,1.99,2.1431,False,False,0.5185
342,UNKNOWN,2025-06-05 01:15:00,2025-06-05,LIQUIDITY_SWEEP,Short,81.0572,81.0572,sweep_high;reclaim,53.7442,-0.5826,0.0402,0.3331,1,3,1,0.6113,3.4139,False,False,0.8481
343,UNKNOWN,2025-06-05 01:30:00,2025-06-05,TREND_PULLBACK,Short,64.7701,64.7701,ema20_pullback;trend_stack,47.7361,-0.5647,-0.563,0.6705,1,3,2,1.8122,1.9429,False,False,0.5174
347,UNKNOWN,2025-06-05 02:30:00,2025-06-05,LIQUIDITY_SWEEP,Short,79.4996,79.4996,sweep_high;reclaim,64.6836,-0.3459,0.1417,0.7004,2,3,4,0.0924,2.9022,False,False,0.9692
349,UNKNOWN,2025-06-05 03:00:00,2025-06-05,FVG_TOUCH,Long,58.5551,58.5551,bullish_fvg_touch,59.2605,-0.2662,-0.5772,0.0829,3,3,0,1.4119,2.0877,False,False,0.5966
350,UNKNOWN,2025-06-05 03:15:00,2025-06-05,TREND_PULLBACK,Short,63.5212,63.5212,ema20_pullback;trend_stack,57.7408,-0.255,-0.7538,0.5742,3,3,1,1.8716,1.5895,False,False,0.4592
355,UNKNOWN,2025-06-05 04:30:00,2025-06-05,FVG_TOUCH,Long,59.1526,59.1526,bullish_fvg_touch,53.8011,-0.0089,-0.6925,0.4,4,3,2,0.5469,3.2792,False,False,0.8571
361,UNKNOWN,2025-06-05 06:00:00,2025-06-05,LIQUIDITY_SWEEP,Long,79.4928,79.4928,sweep_low;reclaim,24.7043,-0.3379,-0.2458,0.2834,6,3,4,4.8004,0.1795,False,False,0.036
362,UNKNOWN,2025-06-05 06:15:00,2025-06-05,LIQUIDITY_SWEEP,Long,82.9851,82.9851,sweep_low;reclaim,34.8873,-0.4226,-0.1358,0.4509,6,3,4,4.2627,1.1086,False,False,0.2064
363,UNKNOWN,2025-06-05 06:30:00,2025-06-05,WEAK_BOS,Short,54.4418,54.4418,break_low,26.8997,-0.5481,0.2501,0.9153,6,3,4,5.7247,-0.6778,False,False,0.0
364,UNKNOWN,2025-06-05 06:45:00,2025-06-05,LIQUIDITY_SWEEP,Long,78.8103,78.8103,sweep_low;reclaim,31.6967,-0.6636,0.0245,0.2741,6,3,0,5.3395,0.4934,False,False,0.0846
375,UNKNOWN,2025-06-05 09:30:00,2025-06-05,FVG_TOUCH,Long,60.867,60.867,bullish_fvg_touch,60.9026,-0.7251,-0.739,0.4392,9,3,0,2.8884,3.0539,False,False,0.5139
379,UNKNOWN,2025-06-05 10:30:00,2025-06-05,TREND_PULLBACK,Short,61.7251,61.7251,ema20_pullback;trend_stack,51.4289,-0.6882,0.0879,0.5974,10,3,0,2.8459,1.6338,False,False,0.3647
381,UNKNOWN,2025-06-05 11:00:00,2025-06-05,FVG_TOUCH,Short,64.5233,64.5233,bearish_fvg_touch,53.029,-0.6758,-0.6728,0.4393,11,3,0,2.5226,1.7144,False,False,0.4046
385,UNKNOWN,2025-06-05 12:00:00,2025-06-05,FVG_TOUCH,Long,60.8935,60.8935,bullish_fvg_touch,69.3748,-0.2767,1.5946,0.7055,12,3,3,-1.2245,4.7126,True,False,0.0
385,UNKNOWN,2025-06-05 12:00:00,2025-06-05,WEAK_BOS,Long,49.7387,49.7387,break_high,69.3748,-0.2767,1.5946,0.7055,12,3,3,-1.2245,4.7126,True,False,0.0
386,UNKNOWN,2025-06-05 12:15:00,2025-06-05,WEAK_BOS,Long,50.4486,50.4486,break_high,73.8935,-0.021,2.0228,0.7132,12,3,4,-1.2357,5.7455,True,False,0.0
387,UNKNOWN,2025-06-05 12:30:00,2025-06-05,LIQUIDITY_SWEEP,Short,79.8221,79.8221,sweep_high;reclaim,73.5003,0.1753,0.7608,0.1935,12,3,4,0.3624,5.7429,False,False,0.9406
388,UNKNOWN,2025-06-05 12:45:00,2025-06-05,WEAK_BOS,Long,57.7012,57.7012,break_high,76.6352,0.3629,2.6625,0.514,12,3,5,-0.6179,6.1177,True,False,0.0
389,UNKNOWN,2025-06-05 13:00:00,2025-06-05,WEAK_BOS,Long,53.6599,53.6599,break_high,77.9129,0.5618,2.0625,0.5901,13,3,5,-0.0944,6.6318,False,False,0.0
392,UNKNOWN,2025-06-05 13:45:00,2025-06-05,LIQUIDITY_SWEEP,Long,85.0579,85.0579,sweep_low;reclaim,46.6898,0.3882,6.4637,0.7932,13,3,3,4.5197,0.0393,False,False,0.0086
393,UNKNOWN,2025-06-05 14:00:00,2025-06-05,WEAK_BOS,Short,45.0011,45.0011,break_low,44.8283,0.2215,2.9745,0.6872,14,3,1,5.1644,-0.0899,False,False,0.0
394,UNKNOWN,2025-06-05 14:15:00,2025-06-05,LIQUIDITY_SWEEP,Long,88.4147,88.4147,sweep_low;reclaim,43.2477,0.0825,3.7187,0.0167,14,3,1,4.85,0.2667,False,False,0.0521
396,UNKNOWN,2025-06-05 14:45:00,2025-06-05,TREND_PULLBACK,Short,64.5314,64.5314,ema20_pullback;trend_stack,47.702,-0.0157,2.5841,0.0581,14,3,0,3.1582,1.8695,False,False,0.3718
399,UNKNOWN,2025-06-05 15:30:00,2025-06-05,TREND_PULLBACK,Short,60.0289,60.0289,ema20_pullback;trend_stack,44.8662,-0.0787,-0.1109,0.4804,15,3,0,2.6152,1.9568,False,False,0.428
400,UNKNOWN,2025-06-05 15:45:00,2025-06-05,TREND_PULLBACK,Short,59.5728,59.5728,ema20_pullback;trend_stack,37.2934,-0.1131,0.22,0.8122,15,3,0,3.1651,1.5178,False,False,0.3241
404,UNKNOWN,2025-06-05 16:45:00,2025-06-05,WEAK_BOS,Short,59.6209,59.6209,break_low,20.6529,-0.463,2.9419,0.7081,16,3,0,5.4818,-0.868,False,True,0.0
405,UNKNOWN,2025-06-05 17:00:00,2025-06-05,LIQUIDITY_SWEEP,Long,83.4089,83.4089,sweep_low;reclaim,25.2374,-0.5645,2.3663,0.3465,17,3,2,5.1497,0.3755,False,False,0.068
409,UNKNOWN,2025-06-05 18:00:00,2025-06-05,WEAK_BOS,Short,60.2145,60.2145,break_low,21.7733,-1.1306,2.7807,0.7265,18,3,1,7.9407,-1.0072,False,True,0.0
410,UNKNOWN,2025-06-05 18:15:00,2025-06-05,LIQUIDITY_SWEEP,Long,85.7175,85.7175,sweep_low;reclaim,32.282,-1.172,1.2639,0.7771,18,3,0,6.333,1.6649,False,False,0.2082
414,UNKNOWN,2025-06-05 19:15:00,2025-06-05,WEAK_BOS,Short,60.3387,60.3387,break_low,21.063,-1.3078,5.8319,0.3673,19,3,0,5.6577,-0.7231,False,True,0.0
417,UNKNOWN,2025-06-05 20:00:00,2025-06-05,LIQUIDITY_SWEEP,Long,82.2836,82.2836,sweep_low;reclaim,22.1083,-1.5391,1.5413,0.3646,20,3,1,6.2782,0.1195,False,False,0.0187
418,UNKNOWN,2025-06-05 20:15:00,2025-06-05,LIQUIDITY_SWEEP,Long,88.0896,88.0896,sweep_low;reclaim,24.2252,-1.6439,2.6213,0.2121,20,3,3,6.5402,0.1811,False,False,0.027
419,UNKNOWN,2025-06-05 20:30:00,2025-06-05,WEAK_BOS,Short,52.775,52.775,break_low,17.59,-1.7261,1.5214,0.7821,20,3,1,7.3619,-0.0822,False,False,0.0
420,UNKNOWN,2025-06-05 20:45:00,2025-06-05,WEAK_BOS,Short,56.5377,56.5377,break_low,15.3015,-1.7546,2.5112,0.4385,20,3,1,7.3477,-0.4618,False,True,0.0
438,UNKNOWN,2025-06-06 01:15:00,2025-06-06,LIQUIDITY_SWEEP,Short,76.4921,76.4921,sweep_high;reclaim,56.539,-2.7374,-0.5042,0.2217,1,4,1,0.3837,5.2866,False,False,0.9323
441,UNKNOWN,2025-06-06 02:00:00,2025-06-06,TREND_PULLBACK,Short,67.0038,67.0038,ema20_pullback;trend_stack,56.6955,-2.7702,-0.6306,0.596,2,4,0,0.8087,5.5631,False,False,0.8731
444,UNKNOWN,2025-06-06 02:45:00,2025-06-06,WEAK_BOS,Long,45.8939,45.8939,break_high,60.2448,-2.2261,-0.1479,0.7806,2,4,0,-0.9823,4.6323,True,False,0.0
449,UNKNOWN,2025-06-06 04:00:00,2025-06-06,FVG_TOUCH,Long,62.9819,62.9819,bullish_fvg_touch,74.2852,-1.6555,-0.3278,0.1383,4,4,0,-0.001,7.2033,False,False,0.0
451,UNKNOWN,2025-06-06 04:30:00,2025-06-06,WEAK_BOS,Long,43.4421,43.4421,break_high,75.5998,-1.1604,-0.372,0.7249,4,4,0,-0.5737,7.8397,True,False,0.0
454,UNKNOWN,2025-06-06 05:15:00,2025-06-06,LIQUIDITY_SWEEP,Short,81.847,81.847,sweep_high;reclaim,75.3556,-0.6272,-0.2996,0.6151,5,4,0,0.8239,8.4687,False,False,0.9113
457,UNKNOWN,2025-06-06 06:00:00,2025-06-06,WEAK_BOS,Long,47.8139,47.8139,break_high,87.4018,-0.0372,0.4857,0.6831,6,4,0,-1.1809,8.3486,True,False,0.0
461,UNKNOWN,2025-06-06 07:00:00,2025-06-06,LIQUIDITY_SWEEP,Short,77.1237,77.1237,sweep_high;reclaim,76.0287,0.5533,-0.4954,0.4029,7,4,1,0.1619,8.67,False,False,0.9817
462,UNKNOWN,2025-06-06 07:15:00,2025-06-06,WEAK_BOS,Long,52.4526,52.4526,break_high,77.2932,0.6469,-0.0843,0.3524,7,4,1,-0.4088,8.4328,False,False,0.0
466,UNKNOWN,2025-06-06 08:15:00,2025-06-06,LIQUIDITY_SWEEP,Short,78.2716,78.2716,sweep_high;reclaim,68.3314,0.9876,-0.5229,0.2306,8,4,0,0.3847,5.9068,False,False,0.9389
468,UNKNOWN,2025-06-06 08:45:00,2025-06-06,LIQUIDITY_SWEEP,Short,79.4345,79.4345,sweep_high;reclaim,74.1814,1.2402,-0.5543,0.2509,8,4,0,0.1473,5.4678,False,False,0.9738
470,UNKNOWN,2025-06-06 09:15:00,2025-06-06,LIQUIDITY_SWEEP,Short,83.2378,83.2378,sweep_high;reclaim,70.4331,1.4187,-0.0453,0.167,9,4,0,0.1954,5.6921,False,False,0.9668
474,UNKNOWN,2025-06-06 10:15:00,2025-06-06,LIQUIDITY_SWEEP,Short,79.1777,79.1777,sweep_high;reclaim,70.8003,2.0899,-0.7238,0.7104,10,4,2,0.5772,6.0932,False,False,0.9135
479,UNKNOWN,2025-06-06 11:30:00,2025-06-06,FVG_TOUCH,Long,65.6358,65.6358,bullish_fvg_touch,75.9117,2.5453,-0.3577,0.0854,11,4,5,0.455,5.902,False,False,0.9284
480,UNKNOWN,2025-06-06 11:45:00,2025-06-06,LIQUIDITY_SWEEP,Short,80.6313,80.6313,sweep_high;reclaim,76.3776,2.5898,-0.517,0.3322,11,4,4,0.0775,5.9959,False,False,0.9872
481,UNKNOWN,2025-06-06 12:00:00,2025-06-06,LIQUIDITY_SWEEP,Short,78.74,78.74,sweep_high;reclaim,74.3211,2.7319,-0.446,0.462,12,4,2,0.2422,6.2488,False,False,0.9627
483,UNKNOWN,2025-06-06 12:30:00,2025-06-06,LIQUIDITY_SWEEP,Short,94.8239,94.8239,sweep_high;reclaim,54.9163,1.931,2.156,0.1853,12,4,1,1.6218,3.2208,False,False,0.6651
487,UNKNOWN,2025-06-06 13:30:00,2025-06-06,WEAK_BOS,Long,52.3019,52.3019,break_high,69.6703,1.6483,1.2932,0.6698,13,4,2,-0.0604,4.0768,False,False,0.0
489,UNKNOWN,2025-06-06 14:00:00,2025-06-06,FVG_TOUCH,Long,63.5646,63.5646,bullish_fvg_touch,68.0021,1.459,-0.1406,0.6692,14,4,0,0.6873,2.8588,False,False,0.8062
490,UNKNOWN,2025-06-06 14:15:00,2025-06-06,WEAK_BOS,Long,50.4795,50.4795,break_high,71.0598,1.4584,-0.0172,0.7031,14,4,0,-0.0799,3.3539,False,False,0.0
491,UNKNOWN,2025-06-06 14:30:00,2025-06-06,WEAK_BOS,Long,54.719,54.719,break_high,72.4405,1.4605,0.8281,0.4937,14,4,1,-0.5795,3.8122,True,False,0.0
492,UNKNOWN,2025-06-06 14:45:00,2025-06-06,LIQUIDITY_SWEEP,Short,79.3099,79.3099,sweep_high;reclaim,71.4524,1.4897,0.344,0.0382,14,4,3,0.092,3.6635,False,False,0.9755
493,UNKNOWN,2025-06-06 15:00:00,2025-06-06,WEAK_BOS,Long,56.1561,56.1561,break_high,75.7087,1.5017,1.35,0.7061,15,4,3,-0.6885,4.4954,True,False,0.0
494,UNKNOWN,2025-06-06 15:15:00,2025-06-06,LIQUIDITY_SWEEP,Short,85.8219,85.8219,sweep_high;reclaim,65.8386,1.4236,1.6262,0.587,15,4,1,1.0046,3.2634,False,False,0.7646
503,UNKNOWN,2025-06-06 17:30:00,2025-06-06,TREND_PULLBACK,Long,63.6993,63.6993,ema20_pullback;trend_stack,54.7463,1.4987,-0.7046,0.2742,17,4,0,2.118,2.926,False,False,0.5801
504,UNKNOWN,2025-06-06 17:45:00,2025-06-06,TREND_PULLBACK,Long,62.2282,62.2282,ema20_pullback;trend_stack,56.9058,1.4734,-0.3173,0.8544,17,4,0,1.116,3.3484,False,False,0.75
510,UNKNOWN,2025-06-06 19:15:00,2025-06-06,LIQUIDITY_SWEEP,Long,76.107,76.107,sweep_low;reclaim,31.4784,1.4456,-0.501,0.8023,19,4,2,3.6808,0.1015,False,False,0.0268
511,UNKNOWN,2025-06-06 19:30:00,2025-06-06,LIQUIDITY_SWEEP,Long,77.2431,77.2431,sweep_low;reclaim,32.3045,1.3257,-0.6634,0.1564,19,4,1,3.7503,0.0437,False,False,0.0115
512,UNKNOWN,2025-06-06 19:45:00,2025-06-06,LIQUIDITY_SWEEP,Long,79.9956,79.9956,sweep_low;reclaim,29.4066,1.2322,-0.5491,0.1796,19,4,1,3.9561,0.1255,False,False,0.0308
515,UNKNOWN,2025-06-06 20:30:00,2025-06-06,TREND_PULLBACK,Long,66.2016,66.2016,ema20_pullback;trend_stack,52.4835,1.1859,-0.7319,0.7205,20,4,0,2.7983,2.1047,False,False,0.4293
515,UNKNOWN,2025-06-06 20:30:00,2025-06-06,FVG_TOUCH,Long,63.533,63.533,bullish_fvg_touch,52.4835,1.1859,-0.7319,0.7205,20,4,0,2.7983,2.1047,False,False,0.4293
516,UNKNOWN,2025-06-06 20:45:00,2025-06-06,TREND_PULLBACK,Long,62.8701,62.8701,ema20_pullback;trend_stack,49.0503,1.1848,-0.8609,0.6291,20,4,0,3.3581,1.7387,False,False,0.3411
519,UNKNOWN,2025-06-06 21:30:00,2025-06-06,TREND_PULLBACK,Long,65.6833,65.6833,ema20_pullback;trend_stack,44.1347,1.1359,-1.106,0.9204,21,4,0,3.0039,1.928,False,False,0.3909
524,UNKNOWN,2025-06-06 22:45:00,2025-06-06,TREND_PULLBACK,Long,65.9586,65.9586,ema20_pullback;trend_stack,56.4086,1.0174,-0.952,0.8937,22,4,1,2.9062,2.3994,False,False,0.4522
530,UNKNOWN,2025-06-07 00:15:00,2025-06-07,LIQUIDITY_SWEEP,Long,88.5787,88.5787,sweep_low;reclaim,39.8614,0.5493,0.4855,0.2282,0,5,1,2.5841,0.6634,False,False,0.2043
531,UNKNOWN,2025-06-07 00:30:00,2025-06-07,TREND_PULLBACK,Long,67.4346,67.4346,ema20_pullback;trend_stack,51.4588,0.5235,-0.6085,0.7069,0,5,1,1.6477,2.7682,False,False,0.6269
532,UNKNOWN,2025-06-07 00:45:00,2025-06-07,TREND_PULLBACK,Long,63.059,63.059,ema20_pullback;trend_stack,56.2313,0.5365,-0.4835,0.7343,0,5,1,0.5679,3.6466,False,False,0.8653
533,UNKNOWN,2025-06-07 01:00:00,2025-06-07,TREND_PULLBACK,Long,60.1273,60.1273,ema20_pullback;trend_stack,50.9788,0.5469,-0.384,0.1348,1,5,1,0.7076,3.4239,False,False,0.8287
534,UNKNOWN,2025-06-07 01:15:00,2025-06-07,TREND_PULLBACK,Long,60.7891,60.7891,ema20_pullback;trend_stack,51.5359,0.5328,-0.6749,0.3073,1,5,1,1.0082,3.0308,False,False,0.7504
535,UNKNOWN,2025-06-07 01:30:00,2025-06-07,TREND_PULLBACK,Long,61.6226,61.6226,ema20_pullback;trend_stack,55.6563,0.527,-0.9188,0.1318,1,5,1,1.109,2.9536,False,False,0.727
539,UNKNOWN,2025-06-07 02:30:00,2025-06-07,TREND_PULLBACK,Long,61.2382,61.2382,ema20_pullback;trend_stack,59.2913,0.5297,-0.8568,0.6297,2,5,1,0.5872,3.5783,False,False,0.859
540,UNKNOWN,2025-06-07 02:45:00,2025-06-07,LIQUIDITY_SWEEP,Short,78.1724,78.1724,sweep_high;reclaim,58.1247,0.5472,-0.4705,0.3329,2,5,0,0.2836,3.8366,False,False,0.9312
541,UNKNOWN,2025-06-07 03:00:00,2025-06-07,WEAK_BOS,Long,53.694,53.694,break_high,66.1796,0.5774,0.2547,0.6493,3,5,0,-0.552,4.598,True,False,0.0
542,UNKNOWN,2025-06-07 03:15:00,2025-06-07,LIQUIDITY_SWEEP,Short,78.5728,78.5728,sweep_high;reclaim,66.1848,0.6135,-0.417,0.2078,3,5,1,0.5299,4.2763,False,False,0.8897
543,UNKNOWN,2025-06-07 03:30:00,2025-06-07,LIQUIDITY_SWEEP,Short,79.7084,79.7084,sweep_high;reclaim,80.5341,0.699,-0.6472,0.4912,3,5,3,0.0378,4.9008,False,False,0.9923
544,UNKNOWN,2025-06-07 03:45:00,2025-06-07,LIQUIDITY_SWEEP,Short,78.0024,78.0024,sweep_high;reclaim,80.1784,0.8673,-0.3649,0.6543,3,5,3,0.0727,5.8052,False,False,0.9876
551,UNKNOWN,2025-06-07 05:30:00,2025-06-07,LIQUIDITY_SWEEP,Short,77.9298,77.9298,sweep_high;reclaim,75.9985,1.3032,-0.7502,0.5389,5,5,5,0.1185,5.1524,False,False,0.9775
552,UNKNOWN,2025-06-07 05:45:00,2025-06-07,LIQUIDITY_SWEEP,Short,82.3916,82.3916,sweep_high;reclaim,74.248,1.3169,-0.2394,0.1193,5,5,2,0.3592,4.1224,False,False,0.9199
556,UNKNOWN,2025-06-07 06:45:00,2025-06-07,WEAK_BOS,Long,61.7094,61.7094,break_high,74.5736,1.4971,1.1396,0.9325,6,5,3,-2.1706,6.843,True,False,0.0
562,UNKNOWN,2025-06-07 08:15:00,2025-06-07,TREND_PULLBACK,Long,63.4244,63.4244,ema20_pullback;trend_stack,54.1309,1.1518,-0.6046,0.4679,8,5,0,2.3771,1.635,False,False,0.4075
565,UNKNOWN,2025-06-07 09:00:00,2025-06-07,TREND_PULLBACK,Long,64.3885,64.3885,ema20_pullback;trend_stack,49.7704,0.9611,-0.6583,0.7727,9,5,0,2.5151,1.3091,False,False,0.3423
568,UNKNOWN,2025-06-07 09:45:00,2025-06-07,TREND_PULLBACK,Long,62.8607,62.8607,ema20_pullback;trend_stack,51.7715,0.8752,-0.7977,0.6706,9,5,0,2.7957,0.8651,False,False,0.2363
569,UNKNOWN,2025-06-07 10:00:00,2025-06-07,TREND_PULLBACK,Long,61.4147,61.4147,ema20_pullback;trend_stack,51.6162,0.8783,-0.7118,0.9339,10,5,0,2.1832,1.487,False,False,0.4051
572,UNKNOWN,2025-06-07 10:45:00,2025-06-07,FVG_TOUCH,Long,65.4233,65.4233,bullish_fvg_touch,57.7899,1.2381,-0.2745,0.3227,10,5,0,1.3965,3.1709,False,False,0.6943
579,UNKNOWN,2025-06-07 12:30:00,2025-06-07,WEAK_BOS,Long,64.0794,64.0794,break_high,77.1157,1.3851,2.7196,0.6732,12,5,0,-2.0105,5.5695,True,False,0.0
581,UNKNOWN,2025-06-07 13:00:00,2025-06-07,FVG_TOUCH,Long,67.6765,67.6765,bullish_fvg_touch,74.4922,1.3972,-0.2395,0.0648,13,5,1,1.5596,4.2745,False,False,0.7327
584,UNKNOWN,2025-06-07 13:45:00,2025-06-07,LIQUIDITY_SWEEP,Short,83.2017,83.2017,sweep_high;reclaim,68.0977,1.5271,0.5143,0.1896,13,5,0,0.7936,4.8756,False,False,0.86
590,UNKNOWN,2025-06-07 15:15:00,2025-06-07,TREND_PULLBACK,Long,63.1204,63.1204,ema20_pullback;trend_stack,60.8342,1.3239,-0.4044,0.3133,15,5,0,1.759,2.6007,False,False,0.5965
595,UNKNOWN,2025-06-07 16:30:00,2025-06-07,TREND_PULLBACK,Long,63.042,63.042,ema20_pullback;trend_stack,47.9059,1.4713,-0.3399,0.5483,16,5,1,2.306,2.1376,False,False,0.4811
597,UNKNOWN,2025-06-07 17:00:00,2025-06-07,TREND_PULLBACK,Long,64.8862,64.8862,ema20_pullback;trend_stack,43.5852,1.3646,-0.5822,0.9241,17,5,2,1.8315,2.0825,False,False,0.5321
599,UNKNOWN,2025-06-07 17:30:00,2025-06-07,TREND_PULLBACK,Long,63.3026,63.3026,ema20_pullback;trend_stack,47.9146,1.3959,-0.7662,0.1996,17,5,2,1.9475,1.6147,False,False,0.4533
601,UNKNOWN,2025-06-07 18:00:00,2025-06-07,TREND_PULLBACK,Long,66.6787,66.6787,ema20_pullback;trend_stack,56.749,1.3418,1.6775,0.8061,18,5,2,0.6241,2.647,False,False,0.8092
603,UNKNOWN,2025-06-07 18:30:00,2025-06-07,LIQUIDITY_SWEEP,Short,88.1741,88.1741,sweep_high;reclaim,59.3917,1.3605,2.2605,0.4879,18,5,2,1.0513,2.1444,False,False,0.671
610,UNKNOWN,2025-06-07 20:15:00,2025-06-07,LIQUIDITY_SWEEP,Short,77.537,77.537,sweep_high;reclaim,69.2072,1.5471,-0.0178,0.0257,20,5,1,0.1382,3.7497,False,False,0.9645
616,UNKNOWN,2025-06-07 21:45:00,2025-06-07,TREND_PULLBACK,Long,64.1778,64.1778,ema20_pullback;trend_stack,49.4993,1.8384,-0.758,0.5454,21,5,0,1.2899,3.8454,False,False,0.7488
618,UNKNOWN,2025-06-07 22:15:00,2025-06-07,TREND_PULLBACK,Long,64.0256,64.0256,ema20_pullback;trend_stack,58.8278,1.9257,-0.695,0.6242,22,5,0,1.1463,3.622,False,False,0.7596
623,UNKNOWN,2025-06-07 23:30:00,2025-06-07,LIQUIDITY_SWEEP,Long,79.6477,79.6477,sweep_low;reclaim,31.8151,1.6279,0.0206,0.3053,23,5,2,2.9374,0.5495,False,False,0.1576
