idx,symbol,datetime,date,setup_type,direction,score,rank_score,reasons,rsi,trend_strength,vol_z,body_pct,hour,dow,sweep_count_20,bsl_dist_atr,ssl_dist_atr,is_bsl_swept,is_ssl_swept,ob_remaining,selection_policy
4376,UNKNOWN,2025-07-17 01:45:00,2025-07-17,LIQUIDITY_SWEEP,Long,89.3594,89.3594,sweep_low;reclaim,31.7228,-0.2032,2.9489,0.2373,1,3,3,5.719,0.3308,False,False,0.0547,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
4523,UNKNOWN,2025-07-18 14:30:00,2025-07-18,LIQUIDITY_SWEEP,Long,89.6694,89.6694,sweep_low;reclaim,30.4851,-0.8353,2.9367,0.2107,14,4,4,4.2699,0.0478,False,False,0.0111,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
4646,UNKNOWN,2025-07-19 21:15:00,2025-07-19,LIQUIDITY_SWEEP,Long,93.4392,93.4392,sweep_low;reclaim,45.5349,-0.461,5.334,0.211,21,5,2,2.2543,0.7505,False,False,0.2498,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
4746,UNKNOWN,2025-07-20 22:15:00,2025-07-20,LIQUIDITY_SWEEP,Long,99.3321,99.3321,sweep_low;reclaim,28.7925,-0.3852,6.3837,0.3965,22,6,2,3.9823,1.2979,False,False,0.2458,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
4801,UNKNOWN,2025-07-21 12:00:00,2025-07-21,LIQUIDITY_SWEEP,Long,92.9307,92.9307,sweep_low;reclaim,26.429,0.4431,2.6792,0.3119,12,0,1,5.9046,0.5954,False,False,0.0916,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
4854,UNKNOWN,2025-07-22 01:15:00,2025-07-22,LIQUIDITY_SWEEP,Long,96.4084,96.4084,sweep_low;reclaim,50.6167,-0.9069,5.7077,0.2918,1,1,6,1.2258,1.2347,False,False,0.5018,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
4905,UNKNOWN,2025-07-22 14:00:00,2025-07-22,LIQUIDITY_SWEEP,Long,93.7261,93.7261,sweep_low;reclaim,44.931,1.1201,4.3449,0.2724,14,1,0,2.8867,1.3393,False,False,0.3169,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
4977,UNKNOWN,2025-07-23 08:00:00,2025-07-23,LIQUIDITY_SWEEP,Long,83.5283,83.5283,sweep_low;reclaim,40.6166,-1.2422,-0.0514,0.5957,8,2,4,2.8502,1.4037,False,False,0.33,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
5069,UNKNOWN,2025-07-24 07:00:00,2025-07-24,LIQUIDITY_SWEEP,Long,93.3663,93.3663,sweep_low;reclaim,36.3799,-0.5544,3.295,0.5993,7,3,0,3.276,1.5977,False,False,0.3278,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
5168,UNKNOWN,2025-07-25 07:45:00,2025-07-25,LIQUIDITY_SWEEP,Long,89.2887,89.2887,sweep_low;reclaim,49.7331,-2.175,4.037,0.208,7,4,0,3.4075,0.6741,False,False,0.1652,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
5243,UNKNOWN,2025-07-26 02:30:00,2025-07-26,LIQUIDITY_SWEEP,Short,84.1461,84.1461,sweep_high;reclaim,56.9421,1.8008,-0.5429,0.4177,2,5,0,0.8717,2.6845,False,False,0.7549,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
5395,UNKNOWN,2025-07-27 16:30:00,2025-07-27,LIQUIDITY_SWEEP,Short,90.0249,90.0249,sweep_high;reclaim,82.5052,0.9897,5.241,0.1985,16,6,1,0.3189,6.016,False,False,0.9497,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
5479,UNKNOWN,2025-07-28 13:30:00,2025-07-28,LIQUIDITY_SWEEP,Long,88.5212,88.5212,sweep_low;reclaim,46.2596,-0.484,4.0619,0.0748,13,0,3,1.6962,0.8955,False,False,0.3455,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
5552,UNKNOWN,2025-07-29 07:45:00,2025-07-29,LIQUIDITY_SWEEP,Short,92.037,92.037,sweep_high;reclaim,59.4954,1.1105,2.157,0.1883,7,1,0,0.9009,5.3513,False,False,0.8559,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
5587,UNKNOWN,2025-07-29 16:30:00,2025-07-29,LIQUIDITY_SWEEP,Long,92.0719,92.0719,sweep_low;reclaim,17.0787,-0.8381,3.3513,0.2519,16,1,0,4.5007,0.587,False,False,0.1154,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
5689,UNKNOWN,2025-07-30 18:00:00,2025-07-30,LIQUIDITY_SWEEP,Long,85.3641,85.3641,sweep_low;reclaim,37.9169,-0.1856,3.0948,0.1908,18,2,1,3.557,0.7727,False,False,0.1785,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
5767,UNKNOWN,2025-07-31 13:30:00,2025-07-31,LIQUIDITY_SWEEP,Long,92.4424,92.4424,sweep_low;reclaim,42.1609,0.3393,1.7585,0.229,13,3,1,1.9877,0.9773,False,False,0.3296,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
5812,UNKNOWN,2025-08-01 00:45:00,2025-08-01,LIQUIDITY_SWEEP,Long,93.2523,93.2523,sweep_low;reclaim,27.7457,-1.6661,7.439,0.0682,0,4,2,3.4012,0.2636,False,False,0.0719,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
5865,UNKNOWN,2025-08-01 14:00:00,2025-08-01,LIQUIDITY_SWEEP,Long,90.2544,90.2544,sweep_low;reclaim,51.7526,-0.4625,3.3482,0.5028,14,4,0,2.0238,1.8608,False,False,0.479,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
5980,UNKNOWN,2025-08-02 18:45:00,2025-08-02,LIQUIDITY_SWEEP,Long,86.0237,86.0237,sweep_low;reclaim,30.4907,-1.0626,2.3944,0.349,18,5,4,3.7334,0.1089,False,False,0.0284,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
6079,UNKNOWN,2025-08-03 19:30:00,2025-08-03,LIQUIDITY_SWEEP,Short,91.5043,91.5043,sweep_high;reclaim,76.4479,1.2136,1.4867,0.2836,19,6,0,1.2399,4.194,False,False,0.7718,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
6151,UNKNOWN,2025-08-04 13:30:00,2025-08-04,LIQUIDITY_SWEEP,Long,88.845,88.845,sweep_low;reclaim,61.6827,0.1019,5.3092,0.8283,13,0,2,-0.2362,3.2059,False,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
6243,UNKNOWN,2025-08-05 12:30:00,2025-08-05,LIQUIDITY_SWEEP,Long,90.4501,90.4501,sweep_low;reclaim,36.6004,-0.0105,4.7357,0.6034,12,1,1,4.0103,0.5831,False,False,0.1269,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
6343,UNKNOWN,2025-08-06 13:30:00,2025-08-06,LIQUIDITY_SWEEP,Long,88.4476,88.4476,sweep_low;reclaim,51.7462,0.2429,1.9387,0.4016,13,2,1,0.9508,1.8584,False,False,0.6615,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
6452,UNKNOWN,2025-08-07 16:45:00,2025-08-07,LIQUIDITY_SWEEP,Long,91.5195,91.5195,sweep_low;reclaim,46.1248,1.2746,3.2648,0.2081,16,3,0,1.5798,0.7043,False,False,0.3083,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
6537,UNKNOWN,2025-08-08 14:00:00,2025-08-08,LIQUIDITY_SWEEP,Short,94.7883,94.7883,sweep_high;reclaim,60.7282,-0.044,3.5768,0.2339,14,4,1,0.8559,1.9868,False,False,0.6989,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
6618,UNKNOWN,2025-08-09 10:15:00,2025-08-09,LIQUIDITY_SWEEP,Short,87.5875,87.5875,sweep_high;reclaim,80.9019,1.1852,3.0731,0.0683,10,5,0,0.0773,5.7843,False,False,0.9868,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
6754,UNKNOWN,2025-08-10 20:15:00,2025-08-10,LIQUIDITY_SWEEP,Long,87.256,87.256,sweep_low;reclaim,33.6799,0.8552,1.2028,0.0307,20,6,5,3.9435,0.3976,False,False,0.0916,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
6856,UNKNOWN,2025-08-11 21:45:00,2025-08-11,LIQUIDITY_SWEEP,Long,87.3641,87.3641,sweep_low;reclaim,31.3146,-1.4257,0.4796,0.0042,21,0,1,3.9803,1.0339,False,False,0.2062,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
6919,UNKNOWN,2025-08-12 13:30:00,2025-08-12,LIQUIDITY_SWEEP,Short,96.1917,96.1917,sweep_high;reclaim,58.1707,-0.2353,3.935,0.4401,13,1,1,1.5282,1.3801,False,False,0.4745,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
7017,UNKNOWN,2025-08-13 14:00:00,2025-08-13,LIQUIDITY_SWEEP,Short,84.2282,84.2282,sweep_high;reclaim,75.2085,1.1366,3.4842,0.5938,14,2,1,0.0671,5.6599,False,False,0.9883,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
7106,UNKNOWN,2025-08-14 12:15:00,2025-08-14,LIQUIDITY_SWEEP,Long,93.761,93.761,sweep_low;reclaim,37.555,-1.6225,3.2926,0.261,12,3,0,3.0901,1.5861,False,False,0.3392,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
7213,UNKNOWN,2025-08-15 15:00:00,2025-08-15,LIQUIDITY_SWEEP,Long,89.3066,89.3066,sweep_low;reclaim,14.0203,-0.7811,2.9416,0.085,15,4,3,4.4175,0.2713,False,False,0.0579,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
7329,UNKNOWN,2025-08-16 20:00:00,2025-08-16,LIQUIDITY_SWEEP,Long,85.5708,85.5708,sweep_low;reclaim,37.668,0.4995,-0.4067,0.2975,20,5,0,2.8871,0.2452,False,False,0.0783,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
7400,UNKNOWN,2025-08-17 13:45:00,2025-08-17,LIQUIDITY_SWEEP,Short,87.2806,87.2806,sweep_high;reclaim,61.2749,1.299,2.2544,0.3575,13,6,2,0.3366,2.9143,False,False,0.8965,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS
