idx,symbol,datetime,date,setup_type,direction,score,rank_score,reasons,rsi,trend_strength,vol_z,body_pct,hour,dow,sweep_count_20,bsl_dist_atr,ssl_dist_atr,is_bsl_swept,is_ssl_swept,ob_remaining,selection_policy,opened_at,closed_at,entry_mode,entry,sl,tp1,tp2,tp3,exit_price,exit_reason,raw_pnl_r,cost_r,pnl_r,bars_held,exit_i,tp1_real_touch,tp2_real_touch,tp3_real_touch,v56_production,exit_policy
10394,UNKNOWN,2025-09-17 18:15:00,2025-09-17,LIQUIDITY_SWEEP,Long,97.0,97.0,sweep_low;reclaim,56.4567,-0.6899,4.4729,0.4442,18,2,1,0.9899,1.4861,False,False,0.6002,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS,2025-09-17 18:30:00,2025-09-17 18:30:00,NEXT_BAR_OPEN_REALISTIC,115920.0,115519.96428571,116260.03035714,116500.05178571,116800.07857143,115519.96428571,SL,-1.0,0.07,-1.07,0,10395,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
10471,UNKNOWN,2025-09-18 13:30:00,2025-09-18,LIQUIDITY_SWEEP,Short,89.1515,89.1515,sweep_high;reclaim,46.8396,0.79,0.4354,0.5204,13,3,4,1.5068,1.0382,False,False,0.4079,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS,2025-09-18 13:45:00,2025-09-18 14:00:00,NEXT_BAR_OPEN_REALISTIC,117122.8,117415.607,116873.91405,116698.22985,116478.6246,117415.607,SL,-1.0,0.07,-1.07,1,10473,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
10566,UNKNOWN,2025-09-19 13:15:00,2025-09-19,LIQUIDITY_SWEEP,Long,83.7367,83.7367,sweep_low;reclaim,34.0005,-1.901,1.2398,0.2538,13,4,1,6.2868,0.698,False,False,0.0999,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS,2025-09-19 13:30:00,2025-09-19 14:15:00,NEXT_BAR_OPEN_REALISTIC,116164.2,116164.2,116411.0491375,116585.2955875,116803.10365,116164.2,BE_AFTER_TP1,0.2975,0.07,0.2275,3,10570,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
10668,UNKNOWN,2025-09-20 14:45:00,2025-09-20,LIQUIDITY_SWEEP,Short,86.2915,86.2915,sweep_high;reclaim,69.9956,1.1531,0.5337,0.1264,14,5,2,0.0152,4.968,False,False,0.9969,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS,2025-09-20 15:00:00,2025-09-20 21:00:00,NEXT_BAR_OPEN_REALISTIC,115899.2,115899.2,115652.9144125,115479.0657625,115261.75495,115758.5,TIME_EXIT,0.6131,0.07,0.5431,24,10693,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
10743,UNKNOWN,2025-09-21 09:30:00,2025-09-21,LIQUIDITY_SWEEP,Long,95.3653,95.3653,sweep_low;reclaim,33.61,-0.4154,5.378,0.1889,9,6,0,3.5962,0.7331,False,False,0.1693,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS,2025-09-21 09:45:00,2025-09-21 14:30:00,NEXT_BAR_OPEN_REALISTIC,115455.7,115455.7,115701.0433625,115874.2269125,116090.70635,115455.7,BE_AFTER_TP1,0.2975,0.07,0.2275,19,10763,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
10811,UNKNOWN,2025-09-22 02:30:00,2025-09-22,LIQUIDITY_SWEEP,Long,82.4821,82.4821,sweep_low;reclaim,26.6267,-1.0937,1.6481,0.55,2,0,0,4.2851,0.3785,False,False,0.0812,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS,2025-09-22 02:45:00,2025-09-22 05:45:00,NEXT_BAR_OPEN_REALISTIC,114234.7,114234.7,114487.81178571,114666.47892857,114889.81285714,114234.7,BE_AFTER_TP1,0.2975,0.07,0.2275,12,10824,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
10957,UNKNOWN,2025-09-23 15:00:00,2025-09-23,LIQUIDITY_SWEEP,Long,87.7936,87.7936,sweep_low;reclaim,46.1687,0.2128,1.6627,0.5224,15,1,4,1.4355,1.5012,False,False,0.5112,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS,2025-09-23 15:15:00,2025-09-23 16:00:00,NEXT_BAR_OPEN_REALISTIC,112891.7,112609.47075,113131.5948625,113300.9324125,113512.60435,112609.47075,SL,-1.0,0.07,-1.07,3,10961,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
11047,UNKNOWN,2025-09-24 13:30:00,2025-09-24,LIQUIDITY_SWEEP,Short,82.4927,82.4927,sweep_high;reclaim,65.7172,1.4447,1.3904,0.1594,13,2,2,0.4668,3.972,False,False,0.8948,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS,2025-09-24 13:45:00,2025-09-24 14:00:00,NEXT_BAR_OPEN_REALISTIC,113045.2,113045.2,112804.97895,112635.41115,112423.4514,113045.2,BE_AFTER_TP1,0.2975,0.07,0.2275,1,11049,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
11141,UNKNOWN,2025-09-25 13:00:00,2025-09-25,LIQUIDITY_SWEEP,Long,89.0864,89.0864,sweep_low;reclaim,37.1183,-1.4426,2.898,0.3128,13,3,2,3.5538,0.7678,False,False,0.1777,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS,2025-09-25 13:15:00,2025-09-25 13:30:00,NEXT_BAR_OPEN_REALISTIC,111216.9,111287.49285714,111456.91571429,111626.33857143,111838.11714286,111287.49285714,BE_AFTER_TP1,0.805,0.07,0.735,1,11143,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
11209,UNKNOWN,2025-09-26 06:00:00,2025-09-26,LIQUIDITY_SWEEP,Long,82.1253,82.1253,sweep_low;reclaim,37.3717,-1.1857,-0.1084,0.0533,6,4,1,2.3972,0.8463,False,False,0.2609,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS,2025-09-26 06:15:00,2025-09-26 07:30:00,NEXT_BAR_OPEN_REALISTIC,109219.9,109219.9,109451.9922875,109615.8221375,109820.60945,109219.9,BE_AFTER_TP1,0.2975,0.07,0.2275,5,11215,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
