idx,datetime,date,setup_type,direction,score,rank_score,reasons,rsi,trend_strength,vol_z,body_pct,hour,dow,tier,regime,tier_weight,regime_factor,session_factor,win_prob_model,expected_rr_model,model_ev,decision_score,bucket_ev,gate_passed,gate_reason,gate_size_penalty,cluster_score,size_scale,selection_policy,opened_at,closed_at,entry_mode,entry,initial_sl,final_sl,tp1,tp2,tp3,exit_price,exit_reason,unit_raw_pnl_r,unit_pnl_r,cost_r,pnl_r,bars_held,entry_i,exit_i,tp1_real_touch,tp2_real_touch,tp3_real_touch,estimated_rr,expected_value,realized_ev,v56_5_stable,exit_policy,win_prob
34159,2026-05-23 07:30:00,2026-05-23,LIQUIDITY_SWEEP,Long,81.3223,81.3223,sweep_low;reclaim,13.3517,-3.1456,0.4902,0.0049,7,5,1,trend,1.0,0.92,1.05,0.574299904335838,1.82,0.5139880521467617,83.3223,0.7429,True,QUALITY_GATE_V565_PASSED,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-05-23 07:45:00,2026-05-23 08:30:00,NEXT_BAR_OPEN_REALISTIC,75251.0,75062.8725,75062.8725,75439.1275,75589.6295,75777.757,75062.8725,SL,-1.0,-1.07,0.07,-1.07,3,34160,34163,False,False,False,1.0,0.513988,-0.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.574299904335838
34213,2026-05-23 21:00:00,2026-05-23,LIQUIDITY_SWEEP,Short,80.8847,80.8847,sweep_high;reclaim,79.617,1.2405,1.3158,0.5332,21,5,1,trend,1.0,0.92,1.05,0.5845010509230639,1.82,0.542124038571921,82.8847,0.7429,True,QUALITY_GATE_V565_PASSED,1.0,0.35,0.93,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-05-23 21:15:00,2026-05-24 00:45:00,NEXT_BAR_OPEN_REALISTIC,76939.6,77187.54857143,76815.62571429,76691.65142857,76493.29257143,76245.344,76815.62571429,BE_AFTER_TP1,0.98,0.91,0.07,0.8463,14,34214,34228,True,True,False,0.5,0.542124,0.91,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.5845010509230639
34345,2026-05-25 06:00:00,2026-05-25,LIQUIDITY_SWEEP,Short,86.4504,86.4504,sweep_high;reclaim,61.0222,1.2444,1.7898,0.1922,6,0,1,trend,1.0,0.92,1.05,0.6128536857737966,1.82,0.620324007806424,88.4504,0.7429,True,QUALITY_GATE_V565_PASSED,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-05-25 06:15:00,2026-05-25 09:15:00,NEXT_BAR_OPEN_REALISTIC,77293.6,77486.834,77486.834,77100.366,76945.7788,76752.5448,77486.834,SL,-1.0,-1.07,0.07,-1.07,12,34346,34358,False,False,False,1.0,0.620324,-0.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6128536857737966
34428,2026-05-26 02:45:00,2026-05-26,LIQUIDITY_SWEEP,Long,74.7771,74.7771,sweep_low;reclaim,23.2866,-1.1599,0.7191,0.3657,2,1,1,trend,1.0,0.92,1.05,0.5733046346559922,1.82,0.5112429789373854,76.7771,0.7612,True,QUALITY_GATE_V565_PASSED,0.6,0.0,0.6,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-05-26 03:00:00,2026-05-26 07:00:00,NEXT_BAR_OPEN_REALISTIC,76630.8,76439.22325,76726.588375,76822.37675,76975.63815,77167.2149,76726.588375,BE_AFTER_TP1,0.98,0.91,0.07,0.546,16,34429,34445,True,True,False,0.5,0.511243,0.91,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.5733046346559922
34619,2026-05-28 02:30:00,2026-05-28,LIQUIDITY_SWEEP,Long,70.7784,70.7784,sweep_low;reclaim,41.0751,-1.6164,-0.2624,0.2811,2,3,1,trend,1.0,0.92,1.05,0.5561001378925234,1.82,0.4637909123241269,72.7784,0.7612,True,QUALITY_GATE_V565_PASSED,0.6,0.0,0.6,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-05-28 02:45:00,2026-05-28 03:30:00,NEXT_BAR_OPEN_REALISTIC,74231.7,74046.12075,74046.12075,74417.27925,74565.74265,74751.3219,74046.12075,SL,-1.0,-1.07,0.07,-0.642,3,34620,34623,False,False,False,1.0,0.463791,-0.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.5561001378925234
34774,2026-05-29 17:15:00,2026-05-29,LIQUIDITY_SWEEP,Short,70.2973,70.2973,sweep_high;reclaim,68.7773,0.2814,0.9245,0.1218,17,4,1,range,1.0,1.08,1.05,0.5547324848691342,1.82,0.6296337657408431,72.2973,0.9206,True,QUALITY_GATE_V565_PASSED,0.6,0.0,0.6,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-05-29 17:30:00,2026-05-29 18:45:00,NEXT_BAR_OPEN_REALISTIC,74189.9,74508.67142857,74030.51428571,73871.12857143,73616.11142857,73297.34,73297.34,TP3,1.82,1.75,0.07,1.05,5,34775,34780,True,True,True,2.8,0.629634,1.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.5547324848691342
34876,2026-05-30 18:45:00,2026-05-30,LIQUIDITY_SWEEP,Short,72.774,72.774,sweep_high;reclaim,57.8026,1.204,0.3191,0.3965,18,5,1,trend,1.0,0.92,1.05,0.5649127729721919,1.82,0.4880972173900621,74.774,0.7612,True,QUALITY_GATE_V565_PASSED,0.6,0.0,0.6,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-05-30 19:00:00,2026-05-31 00:15:00,NEXT_BAR_OPEN_REALISTIC,74007.5,74192.51875,73979.7471875,73822.48125,73674.46625,73489.4475,73979.7471875,BE_AFTER_TP1,0.35,0.28,0.07,0.168,21,34877,34898,True,False,False,0.15,0.488097,0.28,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.5649127729721919
34902,2026-05-31 01:15:00,2026-05-31,LIQUIDITY_SWEEP,Short,80.839,80.839,sweep_high;reclaim,57.6234,0.5018,2.5687,0.2038,1,6,1,mixed,1.0,1.02,1.05,0.6060922180972286,1.82,0.7174992914567087,82.839,0.7348,True,QUALITY_GATE_V565_PASSED,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-05-31 01:30:00,2026-05-31 02:45:00,NEXT_BAR_OPEN_REALISTIC,74072.2,74257.3805,74044.422925,73887.0195,73738.8751,73553.6946,74044.422925,BE_AFTER_TP1,0.35,0.28,0.07,0.28,5,34903,34908,True,False,False,0.15,0.717499,0.28,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6060922180972286
34989,2026-05-31 23:00:00,2026-05-31,LIQUIDITY_SWEEP,Short,84.8789,84.8789,sweep_high;reclaim,79.1291,0.0635,2.2213,0.0539,23,6,1,range,1.0,1.08,1.05,0.5990586972893622,1.82,0.7654439614509312,86.8789,1.1233,True,QUALITY_GATE_V565_PASSED,1.0,0.5,0.9,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-05-31 23:15:00,2026-06-01 00:00:00,NEXT_BAR_OPEN_REALISTIC,73903.7,74088.45925,73811.320375,73718.94075,73571.13335,73386.3741,73811.320375,BE_AFTER_TP1,0.98,0.91,0.07,0.819,3,34990,34993,True,True,False,0.5,0.765444,0.91,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.5990586972893622
35001,2026-06-01 02:00:00,2026-06-01,LIQUIDITY_SWEEP,Long,77.9242,77.9242,sweep_low;reclaim,39.9944,-0.2033,1.6514,0.6972,2,0,1,range,1.0,1.08,1.05,0.5969110612362548,1.82,0.7588638623005368,79.9242,0.9206,True,QUALITY_GATE_V565_PASSED,0.8,0.35,0.744,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-06-01 02:15:00,2026-06-01 04:00:00,NEXT_BAR_OPEN_REALISTIC,73515.0,73325.4,73609.8,73704.6,73856.28,74045.88,73609.8,BE_AFTER_TP1,0.98,0.91,0.07,0.677,7,35002,35009,True,True,False,0.5,0.758864,0.91,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.5969110612362548
