idx,datetime,date,setup_type,direction,score,rank_score,reasons,rsi,trend_strength,vol_z,body_pct,hour,dow,tier,regime,tier_weight,regime_factor,session_factor,win_prob_model,expected_rr_model,model_ev,decision_score,gate_passed,gate_reason,gate_size_penalty,cluster_score,size_scale,selection_policy,opened_at,closed_at,entry_mode,entry,initial_sl,final_sl,tp1,tp2,tp3,exit_price,exit_reason,unit_raw_pnl_r,unit_pnl_r,cost_r,pnl_r,bars_held,entry_i,exit_i,tp1_real_touch,tp2_real_touch,tp3_real_touch,estimated_rr,expected_value,realized_ev,v56_5_stable,exit_policy,win_prob
291,2025-06-04 12:30:00,2025-06-04,LIQUIDITY_SWEEP,Long,83.2641,83.2641,sweep_low;reclaim,38.0128,-0.4468,1.2795,0.0218,12,2,1,mixed,1.0,1.02,1.05,0.6041753915329898,1.82,0.7118461482169245,85.2641,True,STRUCTURE_OVERRIDE,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-06-04 12:45:00,2025-06-04 13:45:00,NEXT_BAR_OPEN_REALISTIC,104915.4,104653.1115,104954.743275,105177.6885,105387.5193,105649.8078,104954.743275,BE_AFTER_TP1,0.35,0.28,0.07,0.28,4,292,296,True,False,False,0.15,0.711846,0.28,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6041753915329898
394,2025-06-05 14:15:00,2025-06-05,LIQUIDITY_SWEEP,Long,88.4147,88.4147,sweep_low;reclaim,43.2477,0.0825,3.7187,0.0167,14,3,1,range,1.0,1.08,1.05,0.6184443473216815,1.82,0.8248392668719537,90.4147,True,STRUCTURE_OVERRIDE,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-06-05 14:30:00,2025-06-05 15:15:00,NEXT_BAR_OPEN_REALISTIC,104230.9,103959.16285714,104366.76857143,104502.63714286,104720.02685714,104991.764,104366.76857143,BE_AFTER_TP1,0.98,0.91,0.07,0.91,3,395,398,True,True,False,0.5,0.824839,0.91,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6184443473216815
483,2025-06-06 12:30:00,2025-06-06,LIQUIDITY_SWEEP,Short,94.8239,94.8239,sweep_high;reclaim,54.9163,1.931,2.156,0.1853,12,4,1,trend,1.0,0.92,1.05,0.6320970503083411,1.82,0.6733995163964419,96.8239,True,STRUCTURE_OVERRIDE,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-06-06 12:45:00,2025-06-06 13:30:00,NEXT_BAR_OPEN_REALISTIC,103650.4,103909.52575,103909.52575,103391.27425,103183.97365,102924.8479,103909.52575,SL,-1.0,-1.07,0.07,-1.07,3,484,487,False,False,False,1.0,0.6734,-0.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6320970503083411
530,2025-06-07 00:15:00,2025-06-07,LIQUIDITY_SWEEP,Long,88.5787,88.5787,sweep_low;reclaim,39.8614,0.5493,0.4855,0.2282,0,5,1,mixed,1.0,1.02,1.05,0.6259681403178925,1.82,0.776117758788335,90.5787,True,STRUCTURE_OVERRIDE,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-06-07 00:30:00,2025-06-07 03:45:00,NEXT_BAR_OPEN_REALISTIC,104125.4,103865.0865,104255.55675,104385.7135,104593.9643,104854.2778,104854.2778,TP3,1.82,1.75,0.07,1.75,13,531,544,True,True,True,2.8,0.776118,1.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6259681403178925
680,2025-06-08 13:45:00,2025-06-08,LIQUIDITY_SWEEP,Short,98.5524,98.5524,sweep_high;reclaim,66.0401,0.2589,7.1283,0.353,13,6,1,range,1.0,1.08,1.05,0.6434566384552509,1.82,0.9014739254302742,100.5524,True,STRUCTURE_OVERRIDE,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-06-08 14:00:00,2025-06-08 15:00:00,NEXT_BAR_OPEN_REALISTIC,105558.9,105822.797,105822.797,105295.003,105083.8854,104819.9884,105822.797,SL,-1.0,-1.07,0.07,-1.07,4,681,685,False,False,False,1.0,0.901474,-0.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6434566384552509
760,2025-06-09 09:45:00,2025-06-09,LIQUIDITY_SWEEP,Short,93.7044,93.7044,sweep_high;reclaim,83.499,0.4683,6.4497,0.029,9,0,1,mixed,1.0,1.02,1.05,0.6233459921928336,1.82,0.7683844670949487,95.7044,True,STRUCTURE_OVERRIDE,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-06-09 10:00:00,2025-06-09 10:45:00,NEXT_BAR_OPEN_REALISTIC,106562.0,106828.405,106828.405,106295.595,106082.471,105816.066,106828.405,SL,-1.0,-1.07,0.07,-1.07,3,761,764,False,False,False,1.0,0.768384,-0.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6233459921928336
872,2025-06-10 13:45:00,2025-06-10,LIQUIDITY_SWEEP,Long,87.7692,87.7692,sweep_low;reclaim,47.8255,0.3298,2.5717,0.6245,13,1,1,range,1.0,1.08,1.05,0.6241747649887164,1.82,0.8423965789536285,89.7692,True,STRUCTURE_OVERRIDE,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-06-10 14:00:00,2025-06-10 14:45:00,NEXT_BAR_OPEN_REALISTIC,109266.9,108993.73275,108993.73275,109540.06725,109758.60105,110031.7683,108993.73275,SL,-1.0,-1.07,0.07,-1.07,3,873,876,False,False,False,1.0,0.842397,-0.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6241747649887164
961,2025-06-11 12:00:00,2025-06-11,LIQUIDITY_SWEEP,Long,86.9005,86.9005,sweep_low;reclaim,36.0933,-0.6349,1.5762,0.4212,12,2,1,mixed,1.0,1.02,1.05,0.6221798315006188,1.82,0.7649452026582553,88.9005,True,STRUCTURE_OVERRIDE,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-06-11 12:15:00,2025-06-11 13:30:00,NEXT_BAR_OPEN_REALISTIC,109340.1,109066.7495,109476.77525,109613.4505,109832.1309,110105.4814,109476.77525,BE_AFTER_TP1,0.98,0.91,0.07,0.91,5,962,967,True,True,False,0.5,0.764945,0.91,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6221798315006188
1063,2025-06-12 13:30:00,2025-06-12,LIQUIDITY_SWEEP,Long,90.5601,90.5601,sweep_low;reclaim,44.253,-1.5332,2.9751,0.5293,13,3,1,trend,1.0,0.92,1.05,0.6231526334317165,1.82,0.6487297413206858,92.5601,True,STRUCTURE_OVERRIDE,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-06-12 13:45:00,2025-06-12 15:15:00,NEXT_BAR_OPEN_REALISTIC,107077.7,106810.006,107211.547,107345.394,107559.5492,107827.2432,107211.547,BE_AFTER_TP1,0.98,0.91,0.07,0.91,6,1064,1070,True,True,False,0.5,0.64873,0.91,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6231526334317165
1107,2025-06-13 00:30:00,2025-06-13,LIQUIDITY_SWEEP,Long,88.9637,88.9637,sweep_low;reclaim,23.9735,-1.5861,2.4441,0.1986,0,4,1,trend,1.0,0.92,1.05,0.6193580333403167,1.82,0.6382637789165946,90.9637,True,STRUCTURE_OVERRIDE,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-06-13 00:45:00,2025-06-13 01:30:00,NEXT_BAR_OPEN_REALISTIC,103850.2,103422.81714286,103422.81714286,104277.58285714,104619.48914286,105046.872,103422.81714286,SL,-1.0,-1.07,0.07,-1.07,3,1108,1111,False,False,False,1.0,0.638264,-0.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6193580333403167
1230,2025-06-14 07:15:00,2025-06-14,LIQUIDITY_SWEEP,Long,86.6916,86.6916,sweep_low;reclaim,33.8067,-0.6104,-0.2281,0.2238,7,5,1,mixed,1.0,1.02,1.05,0.6216890384219509,1.82,0.763497745894786,88.6916,True,STRUCTURE_OVERRIDE,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-06-14 07:30:00,2025-06-14 12:30:00,NEXT_BAR_OPEN_REALISTIC,104940.8,104678.448,104678.448,105203.152,105413.0336,105675.3856,104678.448,SL,-1.0,-1.07,0.07,-1.07,20,1231,1251,False,False,False,1.0,0.763498,-0.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6216890384219509
1321,2025-06-15 06:00:00,2025-06-15,LIQUIDITY_SWEEP,Short,86.6157,86.6157,sweep_high;reclaim,62.3429,1.8716,1.2395,0.7259,6,6,1,trend,1.0,0.92,1.05,0.6045156357775595,1.82,0.5973266653508027,88.6157,True,STRUCTURE_OVERRIDE,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-06-15 06:15:00,2025-06-15 09:00:00,NEXT_BAR_OPEN_REALISTIC,105757.0,106021.3925,105624.80375,105492.6075,105281.0935,105016.701,105016.701,TP3,1.82,1.75,0.07,1.75,11,1322,1333,True,True,True,2.8,0.597327,1.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6045156357775595
1415,2025-06-16 05:30:00,2025-06-16,LIQUIDITY_SWEEP,Short,87.9185,87.9185,sweep_high;reclaim,70.8529,1.5293,2.1753,0.5275,5,0,1,trend,1.0,0.92,1.05,0.6167335527482641,1.82,0.6310251465060426,89.9185,True,STRUCTURE_OVERRIDE,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-06-16 05:45:00,2025-06-16 07:15:00,NEXT_BAR_OPEN_REALISTIC,106487.0,106753.2175,106753.2175,106220.7825,106007.8085,105741.591,106753.2175,SL,-1.0,-1.07,0.07,-1.07,6,1416,1422,False,False,False,1.0,0.631025,-0.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6167335527482641
1545,2025-06-17 14:00:00,2025-06-17,LIQUIDITY_SWEEP,Long,91.3506,91.3506,sweep_low;reclaim,47.5153,-1.8671,2.6865,0.4535,14,1,1,trend,1.0,0.92,1.05,0.6249387363352732,1.82,0.6536560274610439,93.3506,True,STRUCTURE_OVERRIDE,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-06-17 14:15:00,2025-06-17 15:00:00,NEXT_BAR_OPEN_REALISTIC,105632.4,105368.31925,105368.31925,105896.48075,106107.74535,106371.8261,105368.31925,SL,-1.0,-1.07,0.07,-1.07,3,1546,1549,False,False,False,1.0,0.653656,-0.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6249387363352732
1655,2025-06-18 17:30:00,2025-06-18,LIQUIDITY_SWEEP,Long,88.454,88.454,sweep_low;reclaim,33.4851,-0.3754,2.4374,0.1711,17,2,1,mixed,1.0,1.02,1.05,0.6185423229023176,1.82,0.7542173895499733,90.454,True,STRUCTURE_OVERRIDE,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-06-18 17:45:00,2025-06-18 18:30:00,NEXT_BAR_OPEN_REALISTIC,104133.5,103807.75142857,104182.36228571,104459.24857143,104719.84742857,105045.596,104182.36228571,BE_AFTER_TP1,0.35,0.28,0.07,0.28,3,1656,1659,True,False,False,0.15,0.754217,0.28,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6185423229023176
1774,2025-06-19 23:15:00,2025-06-19,LIQUIDITY_SWEEP,Short,84.9807,84.9807,sweep_high;reclaim,65.4965,-0.0945,0.6673,0.252,23,3,1,range,1.0,1.08,1.05,0.6175039858336244,1.82,0.8219581121159254,86.9807,True,STRUCTURE_OVERRIDE,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-06-19 23:30:00,2025-06-20 01:45:00,NEXT_BAR_OPEN_REALISTIC,104600.0,104861.49975,104560.7750375,104338.50025,104129.30045,103867.8007,104560.7750375,BE_AFTER_TP1,0.35,0.28,0.07,0.28,9,1775,1784,True,False,False,0.15,0.821958,0.28,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6175039858336244
1811,2025-06-20 08:30:00,2025-06-20,LIQUIDITY_SWEEP,Short,91.4553,91.4553,sweep_high;reclaim,79.5557,1.3307,3.6901,0.7819,8,4,1,trend,1.0,0.92,1.05,0.609238080210576,1.82,0.6103517337903941,93.4553,True,STRUCTURE_OVERRIDE,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-06-20 08:45:00,2025-06-20 14:15:00,NEXT_BAR_OPEN_REALISTIC,105884.0,106148.71,105751.645,105619.29,105407.522,105142.812,105142.812,TP3,1.82,1.75,0.07,1.75,22,1812,1834,True,True,True,2.8,0.610352,1.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.609238080210576
1968,2025-06-21 23:45:00,2025-06-21,LIQUIDITY_SWEEP,Long,87.6167,87.6167,sweep_low;reclaim,46.1486,-1.1434,5.6353,0.6295,23,5,1,trend,1.0,0.92,1.05,0.6238298773978412,1.82,0.650597661448534,89.6167,True,STRUCTURE_OVERRIDE,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-06-22 00:00:00,2025-06-22 00:30:00,NEXT_BAR_OPEN_REALISTIC,102079.8,101661.43428571,102288.98285714,102498.16571429,102832.85828571,103251.224,103251.224,TP3,1.82,1.75,0.07,1.75,2,1969,1971,True,True,True,2.8,0.650598,1.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6238298773978412
2050,2025-06-22 20:15:00,2025-06-22,LIQUIDITY_SWEEP,Long,81.7894,81.7894,sweep_low;reclaim,27.7535,-2.3578,0.3911,0.0806,20,6,1,trend,1.0,0.92,1.05,0.5884821519231004,1.82,0.5531043928621417,83.7894,True,STRUCTURE_OVERRIDE,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-06-22 20:30:00,2025-06-22 20:45:00,NEXT_BAR_OPEN_REALISTIC,98466.1,98131.91142857,98633.19428571,98800.28857143,99067.63942857,99401.828,99401.828,TP3,1.82,1.75,0.07,1.75,1,2051,2052,True,True,True,2.8,0.553104,1.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.5884821519231004
2119,2025-06-23 13:30:00,2025-06-23,LIQUIDITY_SWEEP,Long,91.4417,91.4417,sweep_low;reclaim,58.8137,0.3569,2.4097,0.5193,13,0,1,mixed,1.0,1.02,1.05,0.6318251213757022,1.82,0.7933912844636486,93.4417,True,STRUCTURE_OVERRIDE,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-06-23 13:45:00,2025-06-23 14:30:00,NEXT_BAR_OPEN_REALISTIC,101948.6,101671.30857143,102087.24571429,102225.89142857,102447.72457143,102725.016,102087.24571429,BE_AFTER_TP1,0.98,0.91,0.07,0.91,3,2120,2123,True,True,False,0.5,0.793391,0.91,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6318251213757022
2131,2025-06-23 16:30:00,2025-06-23,LIQUIDITY_SWEEP,Long,91.412,91.412,sweep_low;reclaim,41.9538,-0.0112,5.2531,0.2655,16,0,1,range,1.0,1.08,1.05,0.6317681062302675,1.82,0.8656616653167921,93.412,True,STRUCTURE_OVERRIDE,1.0,0.7,0.86,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-06-23 16:45:00,2025-06-23 17:15:00,NEXT_BAR_OPEN_REALISTIC,100522.0,100031.45142857,100767.27428571,101012.54857143,101404.98742857,101895.536,101895.536,TP3,1.82,1.75,0.07,1.505,2,2132,2134,True,True,True,2.8,0.865662,1.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6317681062302675
2194,2025-06-24 08:15:00,2025-06-24,LIQUIDITY_SWEEP,Long,82.0979,82.0979,sweep_low;reclaim,55.7063,1.6171,-0.0222,0.51,8,1,1,trend,1.0,0.92,1.05,0.5999587523624333,1.82,0.5847582340658748,84.0979,True,STRUCTURE_OVERRIDE,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-06-24 08:30:00,2025-06-24 09:45:00,NEXT_BAR_OPEN_REALISTIC,105027.6,104765.031,105158.8845,105290.169,105500.2242,105762.7932,105158.8845,BE_AFTER_TP1,0.98,0.91,0.07,0.91,5,2195,2200,True,True,False,0.5,0.584758,0.91,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.5999587523624333
2311,2025-06-25 13:30:00,2025-06-25,LIQUIDITY_SWEEP,Short,88.252,88.252,sweep_high;reclaim,76.6481,1.4784,3.9262,0.0214,13,2,1,trend,1.0,0.92,1.05,0.599489205278557,1.82,0.5834631668628936,90.252,True,STRUCTURE_OVERRIDE,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-06-25 13:45:00,2025-06-25 14:30:00,NEXT_BAR_OPEN_REALISTIC,107808.1,108077.62025,107673.339875,107538.57975,107322.96355,107053.4433,107673.339875,BE_AFTER_TP1,0.98,0.91,0.07,0.91,3,2312,2315,True,True,False,0.5,0.583463,0.91,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.599489205278557
2415,2025-06-26 15:30:00,2025-06-26,LIQUIDITY_SWEEP,Long,87.8167,87.8167,sweep_low;reclaim,43.2696,-0.406,4.4957,0.0136,15,3,1,mixed,1.0,1.02,1.05,0.616933829987393,1.82,0.7494735900754192,89.8167,True,STRUCTURE_OVERRIDE,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-06-26 15:45:00,2025-06-26 16:30:00,NEXT_BAR_OPEN_REALISTIC,106868.1,106599.36285714,107002.46857143,107136.83714286,107351.82685714,107620.564,107002.46857143,BE_AFTER_TP1,0.98,0.91,0.07,0.91,3,2416,2419,True,True,False,0.5,0.749474,0.91,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.616933829987393
2453,2025-06-27 01:00:00,2025-06-27,LIQUIDITY_SWEEP,Long,92.2297,92.2297,sweep_low;reclaim,47.7419,-0.6308,2.486,0.3989,1,4,1,mixed,1.0,1.02,1.05,0.6333102960937125,1.82,0.7977713914454989,94.2297,True,STRUCTURE_OVERRIDE,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-06-27 01:15:00,2025-06-27 07:15:00,NEXT_BAR_OPEN_REALISTIC,106843.6,106576.491,106977.1545,107110.709,107324.3962,107591.5052,107591.5052,TP3,1.82,1.75,0.07,1.75,24,2454,2478,True,True,True,2.8,0.797771,1.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6333102960937125
2478,2025-06-27 07:15:00,2025-06-27,LIQUIDITY_SWEEP,Short,90.441,90.441,sweep_high;reclaim,44.2248,0.2595,0.8529,0.3522,7,4,1,range,1.0,1.08,1.05,0.6298617032000786,1.82,0.859820675200657,92.441,True,STRUCTURE_OVERRIDE,1.0,0.35,0.93,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-06-27 07:30:00,2025-06-27 12:15:00,NEXT_BAR_OPEN_REALISTIC,107294.8,107563.037,107160.6815,107026.563,106811.9734,106543.7364,107160.6815,BE_AFTER_TP1,0.98,0.91,0.07,0.8463,19,2479,2498,True,True,False,0.5,0.859821,0.91,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6298617032000786
2626,2025-06-28 20:15:00,2025-06-28,LIQUIDITY_SWEEP,Long,80.902,80.902,sweep_low;reclaim,45.3134,0.09,-0.1494,0.6442,20,5,1,range,1.0,1.08,1.05,0.6062799348177506,1.82,0.7875689666894097,82.902,True,STRUCTURE_OVERRIDE,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-06-28 20:30:00,2025-06-29 02:00:00,NEXT_BAR_OPEN_REALISTIC,107185.6,106917.636,107225.7946,107453.564,107667.9352,107935.8992,107225.7946,BE_AFTER_TP1,0.35,0.28,0.07,0.28,22,2627,2649,True,False,False,0.15,0.787569,0.28,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6062799348177506
2682,2025-06-29 10:15:00,2025-06-29,LIQUIDITY_SWEEP,Short,93.8019,93.8019,sweep_high;reclaim,91.1925,1.5012,3.6465,0.0669,10,6,1,trend,1.0,0.92,1.05,0.6156557983782797,1.82,0.6280525706231008,95.8019,True,STRUCTURE_OVERRIDE,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-06-29 10:30:00,2025-06-29 11:15:00,NEXT_BAR_OPEN_REALISTIC,108097.7,108367.94425,108057.1633625,107827.45575,107611.26035,107341.0161,108057.1633625,BE_AFTER_TP1,0.35,0.28,0.07,0.28,3,2683,2686,True,False,False,0.15,0.628053,0.28,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6156557983782797
2689,2025-06-29 12:00:00,2025-06-29,LIQUIDITY_SWEEP,Short,89.4018,89.4018,sweep_high;reclaim,65.631,1.5053,3.2596,0.7754,12,6,1,trend,1.0,0.92,1.05,0.6125575234259968,1.82,0.6195071565117103,91.4018,True,STRUCTURE_OVERRIDE,1.0,0.7,0.86,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-06-29 12:15:00,2025-06-29 16:45:00,NEXT_BAR_OPEN_REALISTIC,108138.9,108409.24725,108003.726375,107868.55275,107652.27495,107381.9277,107381.9277,TP3,1.82,1.75,0.07,1.505,18,2690,2708,True,True,True,2.8,0.619507,1.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6125575234259968
2798,2025-06-30 15:15:00,2025-06-30,LIQUIDITY_SWEEP,Long,85.4528,85.4528,sweep_low;reclaim,37.1743,-0.8572,1.7057,0.7149,15,0,1,trend,1.0,0.92,1.05,0.6186886159276331,1.82,0.6364174453623237,87.4528,True,STRUCTURE_OVERRIDE,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-06-30 15:30:00,2025-06-30 16:15:00,NEXT_BAR_OPEN_REALISTIC,107128.5,106860.6785,107262.41075,107396.3215,107610.5787,107878.4002,107262.41075,BE_AFTER_TP1,0.98,0.91,0.07,0.91,3,2799,2802,True,True,False,0.5,0.636417,0.91,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6186886159276331
2890,2025-07-01 14:15:00,2025-07-01,LIQUIDITY_SWEEP,Short,86.1416,86.1416,sweep_high;reclaim,51.0256,-0.5802,2.4957,0.7976,14,1,1,mixed,1.0,1.02,1.05,0.6125022954375242,1.82,0.7364040197502555,88.1416,True,STRUCTURE_OVERRIDE,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-07-01 14:30:00,2025-07-01 14:45:00,NEXT_BAR_OPEN_REALISTIC,106486.9,106753.1175,106353.79125,106220.6825,106007.7085,105741.491,105741.491,TP3,1.82,1.75,0.07,1.75,1,2891,2892,True,True,True,2.8,0.736404,1.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6125022954375242
2934,2025-07-02 01:15:00,2025-07-02,LIQUIDITY_SWEEP,Long,93.173,93.173,sweep_low;reclaim,45.071,-1.2696,1.0543,0.3427,1,2,1,trend,1.0,0.92,1.05,0.6288310253744064,1.82,0.6643914277056577,95.173,True,STRUCTURE_OVERRIDE,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-07-02 01:30:00,2025-07-02 04:45:00,NEXT_BAR_OPEN_REALISTIC,105576.4,105312.459,105708.3705,105840.341,106051.4938,106315.4348,106315.4348,TP3,1.82,1.75,0.07,1.75,13,2935,2948,True,True,True,2.8,0.664391,1.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6288310253744064
3076,2025-07-03 12:45:00,2025-07-03,LIQUIDITY_SWEEP,Long,85.1883,85.1883,sweep_low;reclaim,31.1576,0.6101,0.8811,0.4662,12,3,1,mixed,1.0,1.02,1.05,0.6180277466781325,1.82,0.7526997910580819,87.1883,True,STRUCTURE_OVERRIDE,1.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2025-07-03 13:00:00,2025-07-03 13:30:00,NEXT_BAR_OPEN_REALISTIC,109120.0,108847.20025,109256.399875,109392.79975,109611.03955,109883.8393,109883.8393,TP3,1.82,1.75,0.07,1.75,2,3077,3079,True,True,True,2.8,0.7527,1.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6180277466781325
