idx,datetime,date,setup_type,direction,score,rank_score,reasons,rsi,trend_strength,vol_z,body_pct,hour,dow,sweep_count_20,bsl_dist_atr,ssl_dist_atr,is_bsl_swept,is_ssl_swept,ob_remaining,tier,regime,tier_weight,regime_factor,session_factor,win_prob_model,expected_rr_model,model_ev,liquidity_penalty,feature_bonus,decision_score,bucket_ev,gate_passed,gate_reason,gate_size_penalty,gate_liquidity_penalty,cluster_score,size_scale,selection_policy,opened_at,closed_at,entry_mode,entry,initial_sl,final_sl,tp1,tp2,tp3,exit_price,exit_reason,unit_raw_pnl_r,unit_pnl_r,cost_r,pnl_r,bars_held,entry_i,exit_i,tp1_real_touch,tp2_real_touch,tp3_real_touch,estimated_rr,expected_value,realized_ev,v56_5_stable,exit_policy,win_prob
1233,2026-04-25 03:00:00,2026-04-25,LIQUIDITY_SWEEP,Short,83.9596,83.9596,sweep_high;reclaim,61.5068,-0.7435,-0.7137,0.1934,3,5,1,0.7651,3.5061,False,False,0.8209,1,mixed,1.0,1.02,1.05,0.6148622808381057,1.82,0.743364135893358,0.0,0.35126955000028937,86.31086955000029,0.4485,True,STRUCTURE_OVERRIDE,1.0,0.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-04-25 03:15:00,2026-04-25 09:45:00,NEXT_BAR_OPEN_REALISTIC,77536.4,77730.24075,77730.24075,77342.55925,77187.48665,76993.6459,77730.24075,SL,-1.0,-1.07,0.07,-1.07,26,1234,1260,False,False,False,1.0,0.743364,-0.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6148622808381057
1285,2026-04-25 16:00:00,2026-04-25,LIQUIDITY_SWEEP,Long,85.528,85.528,sweep_low;reclaim,43.4591,-0.0615,1.8529,0.7366,16,5,4,3.4885,1.4763,False,False,0.2973,1,range,1.0,1.08,1.05,0.610803540253391,1.82,0.8014287509115599,0.0,0.35126955000028937,87.8792695500003,0.434,True,STRUCTURE_OVERRIDE,1.0,0.0,0.35,0.93,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-04-25 16:15:00,2026-04-25 17:30:00,NEXT_BAR_OPEN_REALISTIC,77407.5,77213.981,77213.981,77601.019,77755.8342,77949.3532,77213.981,SL,-1.0,-1.07,0.07,-0.9951,5,1286,1291,False,False,False,1.0,0.801429,-0.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.610803540253391
1394,2026-04-26 19:15:00,2026-04-26,LIQUIDITY_SWEEP,Short,92.0582,92.0582,sweep_high;reclaim,58.6909,0.6607,4.1549,0.3939,19,6,2,1.5528,2.2164,False,False,0.588,1,mixed,1.0,1.02,1.05,0.6329915514281615,1.82,0.7968313433029628,0.0,0.35126955000028937,94.4094695500003,0.4485,True,STRUCTURE_OVERRIDE,1.0,0.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-04-26 19:30:00,2026-04-26 20:30:00,NEXT_BAR_OPEN_REALISTIC,78158.9,78354.2975,78354.2975,77963.5025,77807.1845,77611.787,78354.2975,SL,-1.0,-1.07,0.07,-1.07,4,1395,1399,False,False,False,1.0,0.796831,-0.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6329915514281615
1404,2026-04-26 21:45:00,2026-04-26,LIQUIDITY_SWEEP,Long,88.2228,88.2228,sweep_low;reclaim,58.0427,0.4003,6.9144,0.3441,21,6,2,0.4352,2.2313,False,False,0.8368,1,mixed,1.0,1.02,1.05,0.6251873748480457,1.82,0.7738151096493533,0.0,0.35126955000028937,90.5740695500003,0.4485,True,STRUCTURE_OVERRIDE,1.0,0.0,0.55,0.89,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-04-26 22:00:00,2026-04-26 22:45:00,NEXT_BAR_OPEN_REALISTIC,78369.6,78170.72,78469.04,78568.48,78727.584,78926.464,78469.04,BE_AFTER_TP1,0.98,0.91,0.07,0.8099,3,1405,1408,True,True,False,0.5,0.773815,0.91,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6251873748480457
1417,2026-04-27 01:00:00,2026-04-27,LIQUIDITY_SWEEP,Short,85.701,85.701,sweep_high;reclaim,70.3973,0.5786,3.0587,0.4418,1,0,1,0.5783,3.0836,False,False,0.8421,1,mixed,1.0,1.02,1.05,0.6193022275639306,1.82,0.7564585155760957,0.0,0.35126955000028937,88.05226955000029,0.4485,True,STRUCTURE_OVERRIDE,1.0,0.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-04-27 01:15:00,2026-04-27 02:00:00,NEXT_BAR_OPEN_REALISTIC,79091.6,79432.62857143,79040.44571429,78750.57142857,78477.74857143,78136.72,79040.44571429,BE_AFTER_TP1,0.35,0.28,0.07,0.28,3,1418,1421,True,False,False,0.15,0.756459,0.28,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6193022275639306
1491,2026-04-27 19:30:00,2026-04-27,LIQUIDITY_SWEEP,Long,85.6724,85.6724,sweep_low;reclaim,49.9068,-2.0759,0.7709,0.4482,19,0,0,7.5721,1.1747,False,False,0.1343,1,trend,1.0,0.92,1.05,0.6107037197740692,1.82,0.6143941435832558,0.0,0.35126955000028937,88.02366955000029,0.4407,True,STRUCTURE_OVERRIDE,1.0,0.0,0.35,0.93,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-04-27 19:45:00,2026-04-27 21:45:00,NEXT_BAR_OPEN_REALISTIC,76740.9,76549.0475,76769.677875,76932.7525,77086.2345,77278.087,76769.677875,BE_AFTER_TP1,0.35,0.28,0.07,0.2604,8,1492,1500,True,False,False,0.15,0.614394,0.28,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6107037197740692
1538,2026-04-28 07:15:00,2026-04-28,LIQUIDITY_SWEEP,Long,84.8809,84.8809,sweep_low;reclaim,44.7905,-0.7223,0.6763,0.3361,7,1,1,2.862,0.545,False,False,0.16,1,mixed,1.0,1.02,1.05,0.6172506060828697,1.82,0.7504078324717214,0.0,0.35126955000028937,87.2321695500003,0.4485,True,STRUCTURE_OVERRIDE,1.0,0.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-04-28 07:30:00,2026-04-28 08:45:00,NEXT_BAR_OPEN_REALISTIC,76609.9,76418.375,76705.6625,76801.425,76954.645,77146.17,76705.6625,BE_AFTER_TP1,0.98,0.91,0.07,0.91,5,1539,1544,True,True,False,0.5,0.750408,0.91,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6172506060828697
1593,2026-04-28 21:00:00,2026-04-28,LIQUIDITY_SWEEP,Short,80.4406,80.4406,sweep_high;reclaim,58.1921,-0.5336,-0.618,0.6887,21,1,0,0.9053,3.995,False,False,0.8153,1,mixed,1.0,1.02,1.05,0.6048947499389115,1.82,0.7139676944148363,0.0,0.35126955000028937,82.7918695500003,0.4485,True,STRUCTURE_OVERRIDE,1.0,0.0,0.35,0.93,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-04-28 21:15:00,2026-04-29 00:45:00,NEXT_BAR_OPEN_REALISTIC,76323.2,76514.00775,76514.00775,76132.39225,75979.74605,75788.9383,76514.00775,SL,-1.0,-1.07,0.07,-0.9951,14,1594,1608,False,False,False,1.0,0.713968,-0.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6048947499389115
1611,2026-04-29 01:30:00,2026-04-29,LIQUIDITY_SWEEP,Long,81.7107,81.7107,sweep_low;reclaim,52.1307,-0.0395,-0.5084,0.7775,1,2,2,1.2037,1.7037,False,False,0.586,1,range,1.0,1.08,1.05,0.5992911878514624,1.82,0.7661562846343388,0.0,0.35126955000028937,84.0619695500003,0.434,True,STRUCTURE_OVERRIDE,1.0,0.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-04-29 01:45:00,2026-04-29 02:30:00,NEXT_BAR_OPEN_REALISTIC,76366.8,76175.88325,76395.4375125,76557.71675,76710.45015,76901.3669,76395.4375125,BE_AFTER_TP1,0.35,0.28,0.07,0.28,3,1612,1615,True,False,False,0.15,0.766156,0.28,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.5992911878514624
1705,2026-04-30 01:00:00,2026-04-30,LIQUIDITY_SWEEP,Short,78.6912,78.6912,sweep_high;reclaim,60.1479,-0.8001,-0.2165,0.0665,1,3,2,0.6334,4.1464,False,False,0.8675,1,mixed,1.0,1.02,1.05,0.5889922657313355,1.82,0.6670677699401695,0.0,0.35126955000028937,81.04246955000029,0.6670677699401695,True,STRUCTURE_OVERRIDE,1.0,0.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-04-30 01:15:00,2026-04-30 02:30:00,NEXT_BAR_OPEN_REALISTIC,76187.1,76377.56775,76091.866125,75996.63225,75844.25805,75653.7903,75653.7903,TP3,1.82,1.75,0.07,1.75,5,1706,1711,True,True,True,2.8,0.667068,1.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.5889922657313355
1800,2026-05-01 00:45:00,2026-05-01,LIQUIDITY_SWEEP,Short,80.5968,80.5968,sweep_high;reclaim,55.9345,0.5047,-0.4111,0.3605,0,4,2,0.9311,1.9991,False,False,0.6822,1,mixed,1.0,1.02,1.05,0.6053663795606146,1.82,0.7153586339277556,0.0,0.35126955000028937,82.9480695500003,0.4485,True,STRUCTURE_OVERRIDE,1.0,0.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-05-01 01:00:00,2026-05-01 01:45:00,NEXT_BAR_OPEN_REALISTIC,76415.1,76606.13775,76606.13775,76224.06225,76071.23205,75880.1943,76606.13775,SL,-1.0,-1.07,0.07,-1.07,3,1801,1804,False,False,False,1.0,0.715359,-0.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6053663795606146
1904,2026-05-02 02:45:00,2026-05-02,LIQUIDITY_SWEEP,Short,85.1397,85.1397,sweep_high;reclaim,74.2502,1.0089,-0.4333,0.0431,2,5,4,0.7918,2.7597,False,False,0.777,1,trend,1.0,0.92,1.05,0.599900314398911,1.82,0.5845970551499244,0.0,0.35126955000028937,87.4909695500003,0.4407,True,STRUCTURE_OVERRIDE,1.0,0.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-05-02 03:00:00,2026-05-02 06:45:00,NEXT_BAR_OPEN_REALISTIC,78319.3,78515.098,78289.9303,78123.502,77966.8636,77771.0656,78289.9303,BE_AFTER_TP1,0.35,0.28,0.07,0.28,15,1905,1920,True,False,False,0.15,0.584597,0.28,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.599900314398911
1958,2026-05-02 16:15:00,2026-05-02,LIQUIDITY_SWEEP,Short,81.8781,81.8781,sweep_high;reclaim,68.3906,0.7177,0.5209,0.2987,16,5,0,0.7792,3.9409,False,False,0.8349,1,mixed,1.0,1.02,1.05,0.6091315043335703,1.82,0.7264628152106523,0.0,0.35126955000028937,84.2293695500003,0.4485,True,STRUCTURE_OVERRIDE,1.0,0.0,0.5,0.9,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-05-02 16:30:00,2026-05-02 21:30:00,NEXT_BAR_OPEN_REALISTIC,78468.4,78664.571,78664.571,78272.229,78115.2922,77919.1212,78664.571,SL,-1.0,-1.07,0.07,-0.963,20,1959,1979,False,False,False,1.0,0.726463,-0.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6091315043335703
2057,2026-05-03 17:00:00,2026-05-03,LIQUIDITY_SWEEP,Long,80.9042,80.9042,sweep_low;reclaim,55.6438,0.8592,0.1883,0.1628,17,6,0,1.8588,1.1631,False,False,0.3849,1,trend,1.0,0.92,1.05,0.596645202530033,1.82,0.5756190660021347,0.0,0.35126955000028937,83.2554695500003,0.4407,True,STRUCTURE_OVERRIDE,1.0,0.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-05-03 17:15:00,2026-05-03 20:30:00,NEXT_BAR_OPEN_REALISTIC,78648.8,78452.178,78747.111,78845.422,79002.7196,79199.3416,79199.3416,TP3,1.82,1.75,0.07,1.75,13,2058,2071,True,True,True,2.8,0.575619,1.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.596645202530033
2102,2026-05-04 04:15:00,2026-05-04,LIQUIDITY_SWEEP,Short,83.0074,83.0074,sweep_high;reclaim,76.9045,1.0681,1.4801,0.2093,4,0,0,0.3314,4.744,False,False,0.9347,1,trend,1.0,0.92,1.05,0.6028303342956426,1.82,0.592678401627498,0.0,0.35126955000028937,85.3586695500003,0.4407,True,STRUCTURE_OVERRIDE,1.0,0.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-05-04 04:30:00,2026-05-04 10:00:00,NEXT_BAR_OPEN_REALISTIC,80305.5,80654.57428571,80130.96285714,79956.42571429,79677.16628571,79328.092,79328.092,TP3,1.82,1.75,0.07,1.75,22,2103,2125,True,True,True,2.8,0.592678,1.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6028303342956426
