idx,datetime,date,setup_type,direction,score,rank_score,reasons,rsi,trend_strength,vol_z,body_pct,hour,dow,sweep_count_20,bsl_dist_atr,ssl_dist_atr,is_bsl_swept,is_ssl_swept,ob_remaining,tier,regime,tier_weight,regime_factor,session_factor,win_prob_model,expected_rr_model,model_ev,liquidity_penalty,feature_bonus,decision_score,bucket_ev,gate_passed,gate_reason,gate_size_penalty,gate_liquidity_penalty,cluster_score,size_scale,selection_policy,opened_at,closed_at,entry_mode,entry,initial_sl,final_sl,tp1,tp2,tp3,exit_price,exit_reason,unit_raw_pnl_r,unit_pnl_r,cost_r,pnl_r,bars_held,entry_i,exit_i,tp1_real_touch,tp2_real_touch,tp3_real_touch,estimated_rr,expected_value,realized_ev,v56_5_stable,exit_policy,win_prob
1317,2026-03-28 00:00:00,2026-03-28,LIQUIDITY_SWEEP,Short,83.7788,83.7788,sweep_high;reclaim,72.0215,-1.8179,-0.4146,0.5161,0,5,1,0.8784,4.3991,False,False,0.8336,1,trend,1.0,0.92,1.05,0.6051915773331775,1.82,0.5991909932741837,0.0,0.7499999999999996,86.5288,0.4485,True,STRUCTURE_OVERRIDE,1.0,0.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-03-28 00:15:00,2026-03-28 01:15:00,NEXT_BAR_OPEN_REALISTIC,66264.6,66430.2615,66239.750775,66098.9385,65966.4093,65800.7478,66239.750775,BE_AFTER_TP1,0.35,0.28,0.07,0.28,4,1318,1322,True,False,False,0.15,0.599191,0.28,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6051915773331775
1583,2026-03-30 18:30:00,2026-03-30,LIQUIDITY_SWEEP,Long,79.6137,79.6137,sweep_low;reclaim,25.8259,-0.4212,0.0204,0.1613,18,0,4,4.7359,0.5962,False,False,0.1118,1,mixed,1.0,1.02,1.05,0.5922527016046154,1.82,0.676683512626364,0.0,0.7499999999999996,82.3637,0.676683512626364,True,STRUCTURE_OVERRIDE,1.0,0.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-03-30 18:45:00,2026-03-30 19:30:00,NEXT_BAR_OPEN_REALISTIC,66711.3,66492.17428571,66492.17428571,66930.42571429,67105.72628571,67324.852,66492.17428571,SL,-1.0,-1.07,0.07,-1.07,3,1584,1587,False,False,False,1.0,0.676684,-0.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.5922527016046154
1674,2026-03-31 17:15:00,2026-03-31,LIQUIDITY_SWEEP,Short,84.4062,84.4062,sweep_high;reclaim,57.2901,0.2804,2.579,0.6635,17,1,0,0.9498,2.9151,False,False,0.7543,1,range,1.0,1.08,1.05,0.6160311710365515,1.82,0.8174455843154695,0.0,0.7499999999999996,87.1562,0.1386,True,STRUCTURE_OVERRIDE,1.0,0.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-03-31 17:30:00,2026-03-31 19:00:00,NEXT_BAR_OPEN_REALISTIC,68002.4,68449.14857143,67935.38771429,67555.65142857,67198.25257143,66751.504,67935.38771429,BE_AFTER_TP1,0.35,0.28,0.07,0.28,6,1675,1681,True,False,False,0.15,0.817446,0.28,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6160311710365515
1709,2026-04-01 02:00:00,2026-04-01,LIQUIDITY_SWEEP,Long,78.7344,78.7344,sweep_low;reclaim,37.6259,0.9306,-0.5469,0.2698,2,2,1,2.6281,0.4344,False,False,0.1418,1,trend,1.0,0.92,1.05,0.5995614551940884,1.82,0.5836624407999194,0.0,0.7499999999999996,81.4844,0.5836624407999194,True,STRUCTURE_OVERRIDE,1.0,0.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-04-01 02:15:00,2026-04-01 03:00:00,NEXT_BAR_OPEN_REALISTIC,67803.3,67626.86571429,67626.86571429,67979.73428571,68120.88171429,68297.316,67626.86571429,SL,-1.0,-1.07,0.07,-1.07,3,1710,1713,False,False,False,1.0,0.583662,-0.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.5995614551940884
1769,2026-04-01 17:00:00,2026-04-01,LIQUIDITY_SWEEP,Short,86.0582,86.0582,sweep_high;reclaim,66.4085,0.4333,1.0414,0.1518,17,2,0,0.8071,2.6799,False,False,0.7685,1,mixed,1.0,1.02,1.05,0.6122738069985216,1.82,0.7357301570761801,0.0,0.7499999999999996,88.8082,0.6925,True,STRUCTURE_OVERRIDE,1.0,0.0,0.35,0.93,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-04-01 17:15:00,2026-04-01 18:00:00,NEXT_BAR_OPEN_REALISTIC,68712.0,68959.29714286,68588.35142857,68464.70285714,68266.86514286,68019.568,68019.568,TP3,1.82,1.75,0.07,1.6275,3,1770,1773,True,True,True,2.8,0.73573,1.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6122738069985216
1804,2026-04-02 01:45:00,2026-04-02,LIQUIDITY_SWEEP,Long,82.6077,82.6077,sweep_low;reclaim,32.9682,-0.5466,0.7435,0.4953,1,3,0,4.1087,0.7033,False,False,0.1461,1,mixed,1.0,1.02,1.05,0.6111939104933994,1.82,0.7325453047053436,0.0,0.7499999999999996,85.3577,0.6925,True,STRUCTURE_OVERRIDE,1.0,0.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-04-02 02:00:00,2026-04-02 02:45:00,NEXT_BAR_OPEN_REALISTIC,67316.4,67058.85714286,67058.85714286,67573.94285714,67779.97714286,68037.52,67058.85714286,SL,-1.0,-1.07,0.07,-1.07,3,1805,1808,False,False,False,1.0,0.732545,-0.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6111939104933994
2006,2026-04-04 04:15:00,2026-04-04,LIQUIDITY_SWEEP,Long,84.6979,84.6979,sweep_low;reclaim,45.6337,-0.1313,-0.598,0.6872,4,5,1,1.9281,1.2369,False,False,0.3908,1,range,1.0,1.08,1.05,0.6167832974832208,1.82,0.8197500094928907,0.0,0.7499999999999996,87.4479,0.1386,True,STRUCTURE_OVERRIDE,1.0,0.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-04-04 04:30:00,2026-04-04 13:30:00,NEXT_BAR_OPEN_REALISTIC,66834.6,66667.5135,66918.14325,67001.6865,67135.3557,67302.4422,67210.0,TIME_EXIT,1.654,1.584,0.07,1.584,36,2007,2043,True,True,False,2.24674,0.81975,1.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6167832974832208
2110,2026-04-05 06:15:00,2026-04-05,LIQUIDITY_SWEEP,Long,87.2269,87.2269,sweep_low;reclaim,27.488,-0.8755,1.7277,0.6133,6,6,0,4.1815,1.3607,False,False,0.2455,1,trend,1.0,0.92,1.05,0.6229380521136667,1.82,0.6481379002957466,0.0,0.7499999999999996,89.9769,0.4485,True,STRUCTURE_OVERRIDE,1.0,0.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-04-05 06:30:00,2026-04-05 12:30:00,NEXT_BAR_OPEN_REALISTIC,66729.9,66563.07525,66813.312375,66896.72475,67030.18455,67197.0093,66813.312375,BE_AFTER_TP1,0.98,0.91,0.07,0.91,24,2111,2135,True,True,False,0.5,0.648138,0.91,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6229380521136667
2248,2026-04-06 16:45:00,2026-04-06,LIQUIDITY_SWEEP,Short,88.723,88.723,sweep_high;reclaim,58.1266,0.8728,1.9193,0.564,16,0,0,1.0291,2.0382,False,False,0.6645,1,trend,1.0,0.92,1.05,0.6262812916380549,1.82,0.6573589560927522,0.0,0.7499999999999996,91.473,0.4485,True,STRUCTURE_OVERRIDE,1.0,0.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-04-06 17:00:00,2026-04-06 18:00:00,NEXT_BAR_OPEN_REALISTIC,69759.2,70022.65142857,69627.47428571,69495.74857143,69284.98742857,69021.536,69627.47428571,BE_AFTER_TP1,0.98,0.91,0.07,0.91,4,2249,2253,True,True,False,0.5,0.657359,0.91,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6262812916380549
2369,2026-04-07 23:00:00,2026-04-07,LIQUIDITY_SWEEP,Short,85.3739,85.3739,sweep_high;reclaim,86.5173,1.3031,2.8493,0.0457,23,1,2,0.0893,6.2415,False,False,0.9859,1,trend,1.0,0.92,1.05,0.5897173206080093,1.82,0.5565111363153628,0.0,0.7499999999999996,88.1239,0.4485,True,STRUCTURE_OVERRIDE,1.0,0.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-04-07 23:15:00,2026-04-08 00:00:00,NEXT_BAR_OPEN_REALISTIC,71454.9,71857.32857143,71857.32857143,71052.47142857,70730.52857143,70328.1,71857.32857143,SL,-1.0,-1.07,0.07,-1.07,3,2370,2373,False,False,False,1.0,0.556511,-0.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.5897173206080093
2465,2026-04-08 23:00:00,2026-04-08,LIQUIDITY_SWEEP,Long,83.1721,83.1721,sweep_low;reclaim,45.6053,-0.2357,0.0771,0.3596,23,2,2,3.5146,0.7435,False,False,0.1746,1,range,1.0,1.08,1.05,0.6127493836124727,1.82,0.8073905814625828,0.0,0.7499999999999996,85.9221,0.1386,True,STRUCTURE_OVERRIDE,1.0,0.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-04-08 23:15:00,2026-04-09 00:00:00,NEXT_BAR_OPEN_REALISTIC,71131.6,70953.77125,70953.77125,71309.42875,71451.69175,71629.5205,70953.77125,SL,-1.0,-1.07,0.07,-1.07,3,2466,2469,False,False,False,1.0,0.807391,-0.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6127493836124727
2538,2026-04-09 17:15:00,2026-04-09,LIQUIDITY_SWEEP,Short,81.6821,81.6821,sweep_high;reclaim,80.0572,0.7477,1.0968,0.4122,17,3,0,0.5108,4.668,False,False,0.9014,1,mixed,1.0,1.02,1.05,0.5986140759663192,1.82,0.6954446051213881,0.0,0.7499999999999996,84.4321,0.6925,True,STRUCTURE_OVERRIDE,1.0,0.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-04-09 17:30:00,2026-04-09 19:45:00,NEXT_BAR_OPEN_REALISTIC,72299.7,72613.25428571,72142.92285714,71986.14571429,71735.30228571,71421.748,72142.92285714,BE_AFTER_TP1,0.98,0.91,0.07,0.91,9,2539,2548,True,True,False,0.5,0.695445,0.91,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.5986140759663192
2553,2026-04-09 21:00:00,2026-04-09,LIQUIDITY_SWEEP,Short,83.4668,83.4668,sweep_high;reclaim,47.7639,1.1828,1.1334,0.1399,21,3,3,0.7545,2.2004,False,False,0.7447,1,trend,1.0,0.92,1.05,0.5943639602356443,1.82,0.5693271260051354,0.0,0.7499999999999996,86.2168,0.4485,True,STRUCTURE_OVERRIDE,1.0,0.0,0.5,0.9,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-04-09 21:15:00,2026-04-09 22:15:00,NEXT_BAR_OPEN_REALISTIC,72306.1,72530.56857143,72530.56857143,72081.63142857,71902.05657143,71677.588,72530.56857143,SL,-1.0,-1.07,0.07,-0.963,4,2554,2558,False,False,False,1.0,0.569327,-0.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.5943639602356443
2594,2026-04-10 07:15:00,2026-04-10,LIQUIDITY_SWEEP,Long,74.9216,74.9216,sweep_low;reclaim,42.8232,0.095,-0.6226,0.0928,7,4,1,3.4455,0.1075,False,False,0.0303,1,range,1.0,1.08,1.05,0.5746202770854552,1.82,0.6905675745565845,0.0,0.7499999999999996,77.6716,0.6905675745565845,True,STRUCTURE_OVERRIDE,1.0,0.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-04-10 07:30:00,2026-04-10 08:15:00,NEXT_BAR_OPEN_REALISTIC,71692.4,71513.16875,71513.16875,71871.63125,72015.01625,72194.2475,71513.16875,SL,-1.0,-1.07,0.07,-1.07,3,2595,2598,False,False,False,1.0,0.690568,-0.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.5746202770854552
2666,2026-04-11 01:15:00,2026-04-11,LIQUIDITY_SWEEP,Long,85.3108,85.3108,sweep_low;reclaim,23.7548,0.8717,-0.0445,0.1784,1,5,0,4.8883,0.9844,False,False,0.1676,1,trend,1.0,0.92,1.05,0.6101923583438069,1.82,0.6129837473952207,0.0,0.7499999999999996,88.0608,0.4485,True,STRUCTURE_OVERRIDE,1.0,0.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-04-11 01:30:00,2026-04-11 03:45:00,NEXT_BAR_OPEN_REALISTIC,72799.9,72617.9,72827.2,72981.9,73127.5,73309.5,72827.2,BE_AFTER_TP1,0.35,0.28,0.07,0.28,9,2667,2676,True,False,False,0.15,0.612984,0.28,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6101923583438069
