idx,datetime,date,setup_type,direction,score,rank_score,reasons,rsi,trend_strength,vol_z,body_pct,hour,dow,sweep_count_20,bsl_dist_atr,ssl_dist_atr,is_bsl_swept,is_ssl_swept,ob_remaining,tier,regime,tier_weight,regime_factor,session_factor,win_prob_model,expected_rr_model,model_ev,liquidity_penalty,feature_bonus,decision_score,bucket_ev,gate_passed,gate_reason,gate_size_penalty,gate_liquidity_penalty,cluster_score,size_scale,selection_policy,opened_at,closed_at,entry_mode,entry,initial_sl,final_sl,tp1,tp2,tp3,exit_price,exit_reason,unit_raw_pnl_r,unit_pnl_r,cost_r,pnl_r,bars_held,entry_i,exit_i,tp1_real_touch,tp2_real_touch,tp3_real_touch,estimated_rr,expected_value,realized_ev,v56_5_stable,exit_policy,win_prob
290,2026-05-16 07:15:00,2026-05-16,LIQUIDITY_SWEEP,Long,88.7428,88.7428,sweep_low;reclaim,24.1461,-1.26,1.2581,0.4365,7,5,1,4.092,2.0069,False,False,0.3291,1,trend,1.0,0.92,1.05,0.6188127355722359,1.82,0.6367597822364952,0.0,0.6587317299452711,91.40153172994528,0.6495,True,STRUCTURE_OVERRIDE,1.0,0.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-05-16 07:30:00,2026-05-16 09:00:00,NEXT_BAR_OPEN_REALISTIC,78430.0,78233.92475,78233.92475,78626.07525,78782.93545,78979.0107,78233.92475,SL,-1.0,-1.07,0.07,-1.07,6,291,297,False,False,False,1.0,0.63676,-0.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6188127355722359
353,2026-05-16 23:00:00,2026-05-16,LIQUIDITY_SWEEP,Long,78.3218,78.3218,sweep_low;reclaim,40.3766,-0.6492,-0.5022,0.1813,23,5,2,2.2469,0.6022,False,False,0.2114,1,mixed,1.0,1.02,1.05,0.5982212822515651,1.82,0.6942861700419607,0.0,0.6587317299452711,80.98053172994527,0.6942861700419607,True,STRUCTURE_OVERRIDE,1.0,0.0,0.5,0.9,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-05-16 23:15:00,2026-05-17 00:45:00,NEXT_BAR_OPEN_REALISTIC,78154.0,77958.615,77958.615,78349.385,78505.693,78701.078,77958.615,SL,-1.0,-1.07,0.07,-0.963,6,354,360,False,False,False,1.0,0.694286,-0.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.5982212822515651
434,2026-05-17 19:15:00,2026-05-17,LIQUIDITY_SWEEP,Short,78.4409,78.4409,sweep_high;reclaim,61.2597,-0.1426,-0.5747,0.4091,19,6,2,0.593,3.1547,False,False,0.8418,1,range,1.0,1.08,1.05,0.5986101661459338,1.82,0.7640697158512038,0.0,0.6587317299452711,81.09963172994527,0.7640697158512038,True,STRUCTURE_OVERRIDE,1.0,0.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-05-17 19:30:00,2026-05-17 21:15:00,NEXT_BAR_OPEN_REALISTIC,78184.7,78380.1615,78380.1615,77989.2385,77832.8693,77637.4078,78380.1615,SL,-1.0,-1.07,0.07,-1.07,7,435,442,False,False,False,1.0,0.76407,-0.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.5986101661459338
443,2026-05-17 21:30:00,2026-05-17,LIQUIDITY_SWEEP,Short,79.9292,79.9292,sweep_high;reclaim,71.856,0.4304,0.5133,0.0075,21,6,3,0.3471,5.0236,False,False,0.9354,1,mixed,1.0,1.02,1.05,0.5933446883222341,1.82,0.6799040216936991,0.0,0.6587317299452711,82.58793172994527,0.6799040216936991,True,STRUCTURE_OVERRIDE,1.0,0.0,0.7,0.86,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-05-17 21:45:00,2026-05-17 22:45:00,NEXT_BAR_OPEN_REALISTIC,78391.9,78587.87975,78293.910125,78195.92025,78039.13645,77843.1567,77843.1567,TP3,1.82,1.75,0.07,1.505,4,444,448,True,True,True,2.8,0.679904,1.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.5933446883222341
557,2026-05-19 02:00:00,2026-05-19,LIQUIDITY_SWEEP,Long,83.5049,83.5049,sweep_low;reclaim,37.2185,0.112,-0.1246,0.2144,2,1,1,3.5015,0.2709,False,False,0.0718,1,range,1.0,1.08,1.05,0.6136504135758694,1.82,0.8101512291468347,0.0,0.6587317299452711,86.16363172994528,0.481,True,STRUCTURE_OVERRIDE,1.0,0.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-05-19 02:15:00,2026-05-19 03:00:00,NEXT_BAR_OPEN_REALISTIC,76687.9,76496.18025,76716.6579625,76879.61975,77032.99555,77224.7153,76716.6579625,BE_AFTER_TP1,0.35,0.28,0.07,0.28,3,558,561,True,False,False,0.15,0.810151,0.28,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6136504135758694
626,2026-05-19 19:15:00,2026-05-19,LIQUIDITY_SWEEP,Short,82.6365,82.6365,sweep_high;reclaim,59.3533,-0.021,-0.4777,0.7638,19,1,0,1.3861,3.6431,False,False,0.7244,1,range,1.0,1.08,1.05,0.6022354977346113,1.82,0.7751772967991211,0.0,0.6587317299452711,85.29523172994527,0.481,True,STRUCTURE_OVERRIDE,1.0,0.0,0.35,0.93,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-05-19 19:30:00,2026-05-19 20:45:00,NEXT_BAR_OPEN_REALISTIC,76776.0,76967.94,76967.94,76584.06,76430.508,76238.568,76967.94,SL,-1.0,-1.07,0.07,-0.9951,5,627,632,False,False,False,1.0,0.775177,-0.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6022354977346113
646,2026-05-20 00:15:00,2026-05-20,LIQUIDITY_SWEEP,Long,83.0449,83.0449,sweep_low;reclaim,36.7095,-0.0898,-0.1387,0.6754,0,2,0,2.8955,1.2553,False,False,0.3024,1,range,1.0,1.08,1.05,0.6124018424211704,1.82,0.8063257569573754,0.0,0.6587317299452711,85.70363172994527,0.481,True,STRUCTURE_OVERRIDE,1.0,0.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-05-20 00:30:00,2026-05-20 01:15:00,NEXT_BAR_OPEN_REALISTIC,76663.9,76472.24,76692.649,76855.56,77008.888,77200.548,76692.649,BE_AFTER_TP1,0.35,0.28,0.07,0.28,3,647,650,True,False,False,0.15,0.806326,0.28,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6124018424211704
673,2026-05-20 07:00:00,2026-05-20,LIQUIDITY_SWEEP,Short,79.2484,79.2484,sweep_high;reclaim,79.705,1.0833,0.2283,0.2839,7,2,1,0.3097,6.0763,False,False,0.9515,1,trend,1.0,0.92,1.05,0.5903376027719383,1.82,0.5582219489573383,0.0,0.6587317299452711,81.90713172994528,0.5582219489573383,True,STRUCTURE_OVERRIDE,1.0,0.0,0.35,0.93,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-05-20 07:15:00,2026-05-20 08:30:00,NEXT_BAR_OPEN_REALISTIC,77347.9,77541.26975,77541.26975,77154.53025,76999.83445,76806.4647,77541.26975,SL,-1.0,-1.07,0.07,-0.9951,5,674,679,False,False,False,1.0,0.558222,-0.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.5903376027719383
746,2026-05-21 01:15:00,2026-05-21,LIQUIDITY_SWEEP,Short,86.0136,86.0136,sweep_high;reclaim,63.933,0.7697,0.9801,0.6778,1,3,0,1.5986,3.9487,False,False,0.7118,1,mixed,1.0,1.02,1.05,0.6200661156990398,1.82,0.7587113897419224,0.0,0.6587317299452711,88.67233172994527,0.34,True,STRUCTURE_OVERRIDE,1.0,0.0,0.0,1.0,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-05-21 01:30:00,2026-05-21 02:15:00,NEXT_BAR_OPEN_REALISTIC,77843.6,78038.20925,78038.20925,77648.99075,77493.30335,77298.6941,78038.20925,SL,-1.0,-1.07,0.07,-1.07,3,747,750,False,False,False,1.0,0.758711,-0.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6200661156990398
812,2026-05-21 17:45:00,2026-05-21,LIQUIDITY_SWEEP,Short,83.6388,83.6388,sweep_high;reclaim,73.4599,-0.1193,1.3361,0.0894,17,3,0,0.6866,4.3829,False,False,0.8646,1,range,1.0,1.08,1.05,0.6053121713620013,1.82,0.7846038555926087,0.0,0.6587317299452711,86.29753172994528,0.481,True,STRUCTURE_OVERRIDE,1.0,0.0,0.5,0.9,V56_5_DYNAMIC_TOPN__TIER1_SESSION_EDGE__CLUSTER_RISK_SCALING,2026-05-21 18:00:00,2026-05-21 18:45:00,NEXT_BAR_OPEN_REALISTIC,77831.0,78038.05714286,77727.47142857,77623.94285714,77458.29714286,77251.24,77251.24,TP3,1.82,1.75,0.07,1.575,3,813,816,True,True,True,2.8,0.784604,1.5,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY,0.6053121713620013
