timestamp,symbol,direction,approved,long_score,short_score,edge,entry,sl,tp1,rr,regime,adx,atr_pct,volume_ratio,bsl_level,ssl_level,is_bsl_swept,is_ssl_swept,bearish_ob,bullish_ob,bearish_fvg,bullish_fvg,has_bot_div,has_top_div,squeeze,htf_allowed,state,reason
2026-06-29 17:53:51,BTC/USDT,,False,0,0,0.0,0,0,0,0,{},0,0,0,0,0,False,False,,,,,False,False,,,ERROR,"Traceback (most recent call last):
  File ""C:\Users\Administrator\Desktop\SMC_Bot\runner\v11_institutional_runner.py"", line 551, in run_once
    results.append(evaluate_symbol(symbol, cfg))
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Administrator\Desktop\SMC_Bot\runner\v11_institutional_runner.py"", line 379, in evaluate_symbol
    decision = kernel.decide(
               ^^^^^^^^^^^^^^
  File ""C:\Users\Administrator\Desktop\SMC_Bot\decision\v9_decision_kernel.py"", line 111, in decide
    if not _safe_bool(exec_ctx.get(""htf_forced"", params.get(""htf_forced"", False))):
           ^^^^^^^^^^
NameError: name '_safe_bool' is not defined
"
2026-06-29 17:53:51,ETH/USDT,,False,0,0,0.0,0,0,0,0,{},0,0,0,0,0,False,False,,,,,False,False,,,ERROR,"Traceback (most recent call last):
  File ""C:\Users\Administrator\Desktop\SMC_Bot\runner\v11_institutional_runner.py"", line 551, in run_once
    results.append(evaluate_symbol(symbol, cfg))
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Administrator\Desktop\SMC_Bot\runner\v11_institutional_runner.py"", line 379, in evaluate_symbol
    decision = kernel.decide(
               ^^^^^^^^^^^^^^
  File ""C:\Users\Administrator\Desktop\SMC_Bot\decision\v9_decision_kernel.py"", line 111, in decide
    if not _safe_bool(exec_ctx.get(""htf_forced"", params.get(""htf_forced"", False))):
           ^^^^^^^^^^
NameError: name '_safe_bool' is not defined
"
2026-06-29 17:56:57,BTC/USDT,Short,False,40.27,13.55,26.720000000000002,60029.2,0,0,0,{},0,0,0,0,0,False,False,,,,,False,False,,,HOLD,score=13.6_edge=26.7_below_min_ev_-0.32_too_low
2026-06-29 17:56:57,ETH/USDT,Short,True,15.31,34.3,18.989999999999995,1575.09,1590.5586288220204,1564.810553956478,1.1629363392930214,"{'swing_high': 1588.31, 'swing_low': 1569.5, 'poc': 1581.33875, 'vah': 1584.515, 'val': 1567.575, 'utc_hour': 17, 'chan_up': 1588.31, 'chan_lw': 1561.39, 'chan_mid': 1574.85, 'chan_pos': 0.5089153046062369, 'at_channel_low': False, 'at_channel_high': False, 'kline_long_ok': False, 'kline_short_ok': False, 'sqzmom_color': 'red', 'prev_sqzmom_color': 'red', 'sqzmom_white_reversal_long': False, 'sqzmom_white_reversal_short': False, 'regime_info': {'regime': 'mud', 'squeeze': 'building', 'volatility': 'normal', 'adx': 12.696328032170173, 'atr_ratio': 0.8447561879085567}, 'regime': 'mud', 'squeeze': 'building', 'volatility': 'normal', 'adx': 12.696328032170173, 'ADX_14': 12.696328032170173, 'atr': 6.424653777201108, 'atr_pct': 0.004078912174670088, 'atr_ratio': 0.8447561879085567, 'avg_volume_20': 6841.512000000001, 'volume_ratio': 0.3532903252965134, 'long_quality': 56.0, 'short_quality': 56.0, 'long_quality_reasons': ['bullish OB', 'low volume'], 'short_quality_reasons': ['bearish OB', 'low volume'], 'setup_quality': 56.0, 'preferred_direction_by_quality': 'Long', 'near_bullish_ob': True, 'near_bearish_ob': True, 'near_bullish_fvg': False, 'near_bearish_fvg': False, 'pf_guard_enabled': True, 'pf_guard_note': 'Prefer setups with sweep + OB/FVG + channel edge; keeps trade count higher than hard filters while protecting PF.', 'pivot_threshold': 0.35, 'liq_hp': [22, 42, 49, 56, 61, 79, 88, 97, 115, 119, 132, 144, 150, 155, 164, 173, 180, 185, 193, 203, 220, 234, 241, 265, 272, 278, 293, 305], 'liq_lp': [16, 31, 34, 39, 42, 45, 68, 75, 90, 112, 125, 134, 156, 166, 177, 188, 193, 209, 225, 236, 251, 254, 260, 263, 271, 275, 282, 288, 300, 308, 314], 'price_hp_idx': 305, 'price_lp_idx': 314, 'bsl_idx': 305, 'ssl_idx': 314, 'bsl_level': np.float64(1588.31), 'ssl_level': np.float64(1569.5), 'is_bsl_swept': False, 'is_ssl_swept': False, 'bearish_fvg': None, 'bullish_fvg': None, 'bearish_ob': (np.float64(1582.91), np.float64(1580.0)), 'bullish_ob': (np.float64(1569.92), np.float64(1549.19)), 'bearish_ob_valid': True, 'bullish_ob_valid': True, 'ob_valid': True, 'pivot_strength_high': 0.2166, 'pivot_strength_low': 0.2986, 'has_top_div': False, 'has_bot_div': np.False_, 'has_top_vol_div': False, 'has_bot_vol_div': np.False_, 'top_div_strength': 0.0, 'bot_div_strength': 0.0, 'just_confirmed_top': False, 'just_confirmed_bot': np.False_, 'curr_color': '藍色 🔵 (看漲)', 'prev_color': '藍色 🔵 (看漲)', 'color_changed': False, 'momentum': -1.0625662284978716, 'plus_di': 18.127204366691608, 'minus_di': 20.870978358255364, 'dmi_bull': False, 'dmi_bear': False, 'ema_20': 1576.1525662284978, 'close': 1575.09, 'body_pct': 0.3089005235601717, 'symbol': 'ETH/USDT', 'volume_confirmed': False, 'funding_rate': 0.0069, 'htf_direction': 'Short', 'setup_type': 'ob', 'smc_zone_score': 0.5152, 'has_valid_zone': True, 'macro_conflict': False, 'too_extended': False, 'fe_bottom': False, 'fe_top': False, 'same_side_div_count_12': 0.0, 'vwap_align': None, 'rr': 1.0, 'distance_atr': 0.0, 'ob_strength': 0.2166, 'fvg_quality': 0.0, 'displacement': 0.2986, 'liquidity': 0.0, 'htf_forced_direction': 'Short', 'htf_allowed': 'Short'}",0,0,0,0,0,False,False,,,,,False,False,,,APPROVED,score_34.3_edge_19.0_approved
2026-06-29 18:05:13,BTC/USDT,Short,False,40.27,13.55,26.720000000000002,60124.4,0,0,0,{},0,0,0,0,0,False,False,,,,,False,False,,,HOLD,score=13.6_edge=26.7_below_min_ev_-0.32_too_low
2026-06-29 18:05:13,ETH/USDT,Short,False,39.34,12.62,26.720000000000006,1578.16,0,0,0,{},0,0,0,0,0,False,False,,,,,False,False,,,HOLD,score=12.6_edge=26.7_below_min_ev_-0.34_too_low
2026-06-29 18:15:16,BTC/USDT,Short,False,41.93,13.55,28.38,60204.7,0,0,0,{},0,0,0,0,0,False,False,,,,,False,False,,,HOLD,score=13.6_edge=28.4_below_min_ev_-0.32_too_low
2026-06-29 18:15:16,ETH/USDT,Short,False,41.1,12.62,28.480000000000004,1583.36,0,0,0,{},0,0,0,0,0,False,False,,,,,False,False,,,HOLD,score=12.6_edge=28.5_below_min_ev_-0.34_too_low
2026-06-29 18:28:36,BTC/USDT,Short,False,41.1,12.72,28.380000000000003,60168.1,0,0,0,{},0,0,0,0,0,False,False,,,,,False,False,,,HOLD,score=12.7_edge=28.4_below_min_ev_-0.34_too_low
2026-06-29 18:28:36,ETH/USDT,Short,False,41.1,12.62,28.480000000000004,1580.67,0,0,0,{},0,0,0,0,0,False,False,,,,,False,False,,,HOLD,score=12.6_edge=28.5_below_min_ev_-0.34_too_low
